Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.789047449802798,6,2.50510471204188,610,Adipose Tissue
Adrenal Gland,0.0019145592910792,1,0.209306649168854,159,Adrenal Gland
Artery,0.0088618392160532,3,0.736115384615385,747,Artery
Bladder,0.175096312474071,1,2.84806547619048,13,Bladder
Brain,0.16592090881218,14,1.10868090036412,1401,Brain
Breast,0.0088618392160532,4,0.757680126682502,215,Breast
Cervix Uteri,0.11754222225908,3,1.06802455357143,11,Cervix Uteri
Colon,1.61231477504876,6,4.38967889908257,377,Colon
Esophagus,0.175096312474071,5,1.35162429378531,790,Esophagus
Fallopian Tube,0.0019145592910792,1,0.492258230452675,7,Fallopian Tube
Heart,0.0019145592910792,3,0.564239386792453,486,Heart
Kidney,0.210049758516987,5,1.5760046113307,36,Kidney
Liver,0.175096312474071,5,1.29879207383279,141,Liver
Lung,9.50223200069225,23,5.85991746538871,374,Lung
Muscle,0.0019145592910792,1,0.295354938271605,469,Muscle
Nerve,0.175096312474071,3,1.44118975903614,331,Nerve
Ovary,0.16592090881218,3,1.31449175824176,110,Ovary
Pancreas,0.0019145592910792,1,0.398729166666667,199,Pancreas
Pituitary,0.117608361089912,4,1.09240867579909,126,Pituitary
Prostate,0.117608361089912,2,1.2082702020202,121,Prostate
Salivary Gland,1.54406647537638,8,3.17396351575456,71,Salivary Gland
Skin,0.332262525497133,8,1.64001713796058,659,Skin
Small Intestine,1.51529923641725,8,3.02353870458136,103,Small Intestine
Spleen,9.34483184884683,28,4.50178091397849,118,Spleen
Stomach,0.11754222225908,2,1.08497732426304,206,Stomach
Testis,0.0019145592910792,3,0.324609905020353,203,Testis
Thyroid,0.332262525497133,4,1.98126293995859,360,Thyroid
Uterus,0.175096312474071,1,2.4165404040404,93,Uterus
Vagina,0.332262525497133,3,2.392375,95,Vagina
