Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,2.9701846678118,19,2.38880750458197,610,Adipose Tissue
Adrenal Gland,0.905703453440155,22,1.38662372347748,159,Adrenal Gland
Artery,1.18490174681755,21,1.55166103657948,747,Artery
Bladder,0.42188256222943,2,1.71527155404194,13,Bladder
Brain,0.962623494330893,52,1.24003742933717,1401,Brain
Breast,0.524878467186719,21,1.19783809237133,215,Breast
Cervix Uteri,0.703021732915318,13,1.39365813765908,11,Cervix Uteri
Colon,3.20525569592809,14,3.08434151002037,377,Colon
Esophagus,3.32578967248175,27,2.19787338111137,790,Esophagus
Fallopian Tube,1.15549808382395,12,1.77880013011757,7,Fallopian Tube
Heart,3.32578967248175,35,1.9822713714164,486,Heart
Kidney,2.9701846678118,23,2.18307288696247,36,Kidney
Liver,4.51889077376065,31,2.42484643144692,141,Liver
Lung,16.966041192964,54,4.14295621359651,374,Lung
Muscle,0.524878467186719,14,1.2451600910823,469,Muscle
Nerve,0.876651592276189,11,1.59127602001481,331,Nerve
Ovary,0.279593529123433,8,1.05555172556427,110,Ovary
Pancreas,1.3412169282299,15,1.80103513174404,199,Pancreas
Pituitary,0.822309253739152,17,1.3980638008972,126,Pituitary
Prostate,0.424438419482052,7,1.27345918406144,121,Prostate
Salivary Gland,3.03192513093639,20,2.38943301060569,71,Salivary Gland
Skin,2.34533517126767,29,1.79023200756049,659,Skin
Small Intestine,5.12838412305524,26,2.95904666194913,103,Small Intestine
Spleen,12.8985768694157,62,3.0017252195734,118,Spleen
Stomach,0.222787681518347,6,0.980155173738253,206,Stomach
Testis,0.0001819740272396,15,0.488747661260255,203,Testis
Thyroid,1.15549808382395,12,1.78984857813072,360,Thyroid
Uterus,0.34825553759579,2,1.45538192464165,93,Uterus
Vagina,4.58456056681403,16,3.84220828105395,95,Vagina
