Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,1.29361508723215,14,1.93765005351306,610,Adipose Tissue
Adrenal Gland,0.794724560450208,21,1.45705181189368,159,Adrenal Gland
Artery,0.392332101340829,15,1.2200807479813,747,Artery
Bladder,0.0978849838943472,1,0.944110102604578,13,Bladder
Brain,0.589430330660967,46,1.20756088595303,1401,Brain
Breast,0.250217209721507,17,1.06744990223225,215,Breast
Cervix Uteri,0.526375386552729,12,1.41616515390687,11,Cervix Uteri
Colon,1.39588537020369,10,2.4252369608191,377,Colon
Esophagus,0.392332101340829,14,1.25454630583388,790,Esophagus
Fallopian Tube,0.13675923999283,6,0.979077143441784,7,Fallopian Tube
Heart,1.20206465581552,25,1.55867233920567,486,Heart
Kidney,0.392332101340829,12,1.25383792282663,36,Kidney
Liver,8.4126705097337,38,3.27209494844062,141,Liver
Lung,6.46345315436269,34,2.87154254849699,374,Lung
Muscle,0.0922984453696026,9,0.881169429097606,469,Muscle
Nerve,0.589430330660967,10,1.59247487186314,331,Nerve
Ovary,0.0694416662464484,5,0.72623854046506,110,Ovary
Pancreas,0.526375386552729,11,1.45392955801105,199,Pancreas
Pituitary,0.320217314065256,13,1.17690437447968,126,Pituitary
Prostate,0.0831047779829296,4,0.80106311736146,121,Prostate
Salivary Gland,2.4237567168008,18,2.36732085429208,71,Salivary Gland
Skin,0.255764144483601,16,1.08730417986337,659,Skin
Small Intestine,3.40926684008738,21,2.63097981199759,103,Small Intestine
Spleen,6.96179788522171,47,2.50493728836215,118,Spleen
Stomach,0.0694416662464484,4,0.719321982936821,206,Stomach
Testis,2.37077575651847e-06,9,0.322816480130738,203,Testis
Thyroid,0.516668596851714,9,1.47773755190282,360,Thyroid
Uterus,0.28653446908054,2,1.60212623472292,93,Uterus
Vagina,1.29361508723215,9,2.37915745856354,95,Vagina
