Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,3.49653873623815,21,2.62053294908491,610,Adipose Tissue
Adrenal Gland,0.300235555372176,18,1.12603328070915,159,Adrenal Gland
Artery,0.424644828304553,17,1.24672095028259,747,Artery
Bladder,0.300235555372176,2,1.70245507916741,13,Bladder
Brain,0.507912450932074,49,1.15976582354403,1401,Brain
Breast,0.127988666424167,16,0.905819329533253,215,Breast
Cervix Uteri,0.300235555372176,11,1.17043786692759,11,Cervix Uteri
Colon,2.50658195644692,13,2.84263141659145,377,Colon
Esophagus,1.66134645614276,22,1.77747852333411,790,Esophagus
Fallopian Tube,0.199536406965491,7,1.02988023307658,7,Fallopian Tube
Heart,0.872501802910311,25,1.40532848516178,486,Heart
Kidney,1.51418059464223,19,1.78993300813648,36,Kidney
Liver,4.7982472139612,32,2.48436441520195,141,Liver
Lung,14.7453368583617,51,3.88355567580041,374,Lung
Muscle,0.300235555372176,13,1.14758083114247,469,Muscle
Nerve,0.507912450932074,10,1.43580548845444,331,Nerve
Ovary,0.142415707034434,7,0.916706581090143,110,Ovary
Pancreas,0.516671863617167,12,1.43006226650062,199,Pancreas
Pituitary,0.178995399122807,12,0.979494703082618,126,Pituitary
Prostate,0.0764954552022396,4,0.722253669949809,121,Prostate
Salivary Gland,2.06621872812973,18,2.13442129328451,71,Salivary Gland
Skin,0.293075633960382,18,1.10287578393364,659,Skin
Small Intestine,6.16523037980561,28,3.16285493380864,103,Small Intestine
Spleen,14.4189943042843,65,3.1234558912144,118,Spleen
Stomach,0.274812996891798,7,1.13497005277827,206,Stomach
Testis,6.49013375866365e-05,14,0.452756031908836,203,Testis
Thyroid,0.989336139343685,12,1.77647486521817,360,Thyroid
Uterus,0.274812996891798,2,1.44450733989962,93,Uterus
Vagina,1.94440930711828,11,2.62178082191781,95,Vagina
