Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,2.29869882717646,17,2.30510311798171,610,Adipose Tissue
Adrenal Gland,0.194589194468626,15,1.01962643708779,159,Adrenal Gland
Artery,0.429905257927337,16,1.27500364317685,747,Artery
Bladder,0.347093462854571,2,1.84989367871641,13,Bladder
Brain,0.448710045358484,45,1.15733169572129,1401,Brain
Breast,0.0341514466547345,12,0.738199852789447,215,Breast
Cervix Uteri,0.194589194468626,9,1.04056519427798,11,Cervix Uteri
Colon,2.30600488111777,12,2.85121227545282,377,Colon
Esophagus,1.23158187675491,19,1.66803972385954,790,Esophagus
Fallopian Tube,0.175151317453161,6,0.959204129704806,7,Fallopian Tube
Heart,1.23158187675491,25,1.52703487629893,486,Heart
Kidney,1.50891118964118,18,1.84258184599421,36,Kidney
Liver,3.75140577568799,28,2.36207922494083,141,Liver
Lung,13.1159554921049,46,3.80617101946763,374,Lung
Muscle,0.398929218749317,13,1.24696536861625,469,Muscle
Nerve,1.20961173317945,12,1.8721815543636,331,Nerve
Ovary,0.175151317453161,7,0.996096596231914,110,Ovary
Pancreas,0.398929218749317,10,1.29492557510149,199,Pancreas
Pituitary,0.202428060262806,12,1.06432239049437,126,Pituitary
Prostate,0.175151317453161,5,0.981004223561734,121,Prostate
Salivary Gland,2.3213993596292,18,2.31926968674893,71,Salivary Gland
Skin,0.398929218749317,18,1.1983887070348,659,Skin
Small Intestine,4.6550290869845,24,2.94580225615505,103,Small Intestine
Spleen,17.7846684257254,68,3.55060238334279,118,Spleen
Stomach,0.0530399040407054,4,0.704721401415776,206,Stomach
Testis,0.0001250867188996,13,0.456825847389942,203,Testis
Thyroid,1.23158187675491,12,1.9303238386606,360,Thyroid
Uterus,0.275163358259497,2,1.56960675769877,93,Uterus
Vagina,1.7198960741055,10,2.58985115020298,95,Vagina
