Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.909083196484332,8,2.14915149558553,610,Adipose Tissue
Adrenal Gland,0.0109840685669901,4,0.538698078289812,159,Adrenal Gland
Artery,0.0788257431298752,7,1.10515982676841,747,Artery
Bladder,0.525545646468538,2,3.6650708540789,13,Bladder
Brain,0.177745560242018,22,1.120994859043,1401,Brain
Breast,0.0126359474117264,6,0.731273044519305,215,Breast
Cervix Uteri,0.0548028638283557,4,0.916267713519724,11,Cervix Uteri
Colon,1.64220606366912,7,3.29520131834616,377,Colon
Esophagus,1.64220606366912,13,2.26116235743173,790,Esophagus
Fallopian Tube,0.0548028638283557,3,0.950203554761196,7,Fallopian Tube
Heart,0.0237257809446724,7,0.847115433254085,486,Heart
Kidney,0.521276576201059,8,1.62248195911793,36,Kidney
Liver,2.20435777650187,15,2.5070517242885,141,Liver
Lung,17.3313730733779,38,6.22944950277947,374,Lung
Muscle,0.0548028638283557,5,0.950203554761195,469,Muscle
Nerve,0.0126359474117264,2,0.618204722374754,331,Nerve
Ovary,0.0788257431298752,4,1.12771410894735,110,Ovary
Pancreas,0.0237257809446724,3,0.769664879356568,199,Pancreas
Pituitary,0.0109840685669901,3,0.527167725586691,126,Pituitary
Prostate,0.0109840685669901,1,0.388719636038671,121,Prostate
Salivary Gland,2.35806558650773,12,3.06334280340923,71,Salivary Gland
Skin,0.0788257431298752,8,1.05523890914354,659,Skin
Small Intestine,2.58742872465854,13,3.16134073669365,103,Small Intestine
Spleen,13.0913398492795,41,4.24143280290582,118,Spleen
Stomach,0.0548028638283557,3,1.0471631011654,206,Stomach
Testis,0.0001167725012644,4,0.278485709400839,203,Testis
Thyroid,0.525545646468538,6,1.91221088038899,360,Thyroid
Uterus,0.521276576201059,2,3.10975708830937,93,Uterus
Vagina,0.521276576201059,4,2.05243967828418,95,Vagina
