Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,1.1571114749057,8,2.2709164528425,610,Adipose Tissue
Adrenal Gland,0.272166204412604,8,1.13843843173994,159,Adrenal Gland
Artery,0.365416647792231,8,1.33460013074744,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.29893780723792,21,1.13066607402573,1401,Brain
Breast,0.286990534192204,9,1.15905741758796,215,Breast
Cervix Uteri,1.49068418975284,10,2.42045224605423,11,Cervix Uteri
Colon,2.73996091496584,9,4.47672635600489,377,Colon
Esophagus,0.972394086005851,10,1.83790272242762,790,Esophagus
Fallopian Tube,0.286990534192204,4,1.33871926695345,7,Fallopian Tube
Heart,1.1571114749057,14,1.79022128387407,486,Heart
Kidney,1.50471654137998,11,2.35731001354847,36,Kidney
Liver,1.63487011765089,13,2.29588173957978,141,Liver
Lung,4.93585602861543,21,3.63763813592303,374,Lung
Muscle,0.880227797580862,9,1.80727101038716,469,Muscle
Nerve,0.286990534192204,4,1.30646097136421,331,Nerve
Ovary,0.262578379684186,4,1.19160725959593,110,Ovary
Pancreas,0.0801193837477761,3,0.813271954674221,199,Pancreas
Pituitary,0.119738703718974,5,0.92839264232217,126,Pituitary
Prostate,0.007513784126958,1,0.410743411451627,121,Prostate
Salivary Gland,1.63487011765089,10,2.6974194184883,71,Salivary Gland
Skin,1.15217772601785,13,1.8119169512879,659,Skin
Small Intestine,1.85399664387722,11,2.82653759918371,103,Small Intestine
Spleen,4.05291503845191,25,2.73276866489994,118,Spleen
Stomach,0.0732372903488875,2,0.737661636892717,206,Stomach
Testis,0.0,7,0.514961888984129,203,Testis
Thyroid,1.48490318840556,8,2.69406858691253,360,Thyroid
Uterus,0.650358270116948,2,3.28594729161301,93,Uterus
Vagina,0.658127907734867,4,2.16872521246459,95,Vagina
