Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,2.45522527228829,19,2.24779171328434,610,Adipose Tissue
Adrenal Gland,0.533331725464896,21,1.24546105290558,159,Adrenal Gland
Artery,0.590595574363275,19,1.32100989919172,747,Artery
Bladder,0.331711390457815,2,1.61401585427559,13,Bladder
Brain,1.09134090937872,57,1.27903143169009,1401,Brain
Breast,0.195055903809135,18,0.966109252440499,215,Breast
Cervix Uteri,0.397720158298731,12,1.2105118907067,11,Cervix Uteri
Colon,2.81009106416596,14,2.90226704071575,377,Colon
Esophagus,1.77962161069406,23,1.76173933924319,790,Esophagus
Fallopian Tube,0.533331725464896,10,1.39482851604064,7,Fallopian Tube
Heart,2.34109154148179,33,1.75866821857388,486,Heart
Kidney,1.86707554079474,21,1.87557573579852,36,Kidney
Liver,5.65725156355678,35,2.57611651008157,141,Liver
Lung,12.1924382183516,48,3.46523531652779,374,Lung
Muscle,0.206559131487983,12,1.00427653154926,469,Muscle
Nerve,0.512601611410139,10,1.36121819035291,331,Nerve
Ovary,0.205462340746051,8,0.993240525708058,110,Ovary
Pancreas,0.402987546518964,11,1.24279220779221,199,Pancreas
Pituitary,0.689417163140315,18,1.39291779204606,126,Pituitary
Prostate,0.206559131487983,6,1.02710099817538,121,Prostate
Salivary Gland,3.29932460226852,22,2.47321832396459,71,Salivary Gland
Skin,0.584821315258103,22,1.27793543217708,659,Skin
Small Intestine,5.68832296366891,28,2.998550781403,103,Small Intestine
Spleen,15.230953303167,69,3.14342603877061,118,Spleen
Stomach,0.0902664977468185,5,0.768578978226474,206,Stomach
Testis,0.0002961208427707,17,0.521215431909894,203,Testis
Thyroid,0.917386875738625,12,1.6841904566354,360,Thyroid
Uterus,0.263353781002949,2,1.36946799756717,93,Uterus
Vagina,1.86707554079474,11,2.48558441558442,95,Vagina
