Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.316877105382991,9,1.36435354967485,610,Adipose Tissue
Adrenal Gland,0.183925603804397,15,1.13994544176683,159,Adrenal Gland
Artery,0.134004874318983,12,1.06909344815548,747,Artery
Bladder,0.282601922646464,2,2.06818673006268,13,Bladder
Brain,0.134004874318983,36,1.03512027006116,1401,Brain
Breast,0.0,7,0.481430640252119,215,Breast
Cervix Uteri,0.0,4,0.517046682515669,11,Cervix Uteri
Colon,2.09927149064907,11,2.92202528834543,377,Colon
Esophagus,0.458038911584194,14,1.37411728505859,790,Esophagus
Fallopian Tube,0.0,4,0.714928746194505,7,Fallopian Tube
Heart,0.0,10,0.682891844832016,486,Heart
Kidney,1.81996841249074,18,2.06001207895571,36,Kidney
Liver,2.49116273639396,23,2.16923819895825,141,Liver
Lung,7.83113970124352,35,3.23773641447511,374,Lung
Muscle,0.134004874318983,10,1.07239311929176,469,Muscle
Nerve,0.741550471812626,10,1.74425386872756,331,Nerve
Ovary,0.578081029173008,10,1.59091286927898,110,Ovary
Pancreas,0.0,6,0.868638426626324,199,Pancreas
Pituitary,0.0,8,0.793277101941848,126,Pituitary
Prostate,0.134004874318983,5,1.09676569018475,121,Prostate
Salivary Gland,1.48205623688714,14,2.01673929896659,71,Salivary Gland
Skin,0.0,10,0.744334555806618,659,Skin
Small Intestine,4.94038816848227,23,3.15619017573546,103,Small Intestine
Spleen,19.1059634911629,66,3.85283173100386,118,Spleen
Stomach,0.0,3,0.590910494303622,206,Stomach
Testis,0.0,7,0.275009904404535,203,Testis
Thyroid,1.48205623688714,12,2.15810789223931,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,1.49479424486941,9,2.60591527987897,95,Vagina
