Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.31153476992977,3,2.01753399627534,610,Adipose Tissue
Adrenal Gland,0.0324999169899533,2,0.674276453698321,159,Adrenal Gland
Artery,0.0588709743695154,2,0.790459473412494,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0588709743695154,7,0.892897369420766,1401,Brain
Breast,0.0,1,0.305106091281544,215,Breast
Cervix Uteri,0.0982946235251621,2,1.14687200383509,11,Cervix Uteri
Colon,0.9566760250214,4,4.71374915337725,377,Colon
Esophagus,0.474046164714792,5,2.17711295643272,790,Esophagus
Fallopian Tube,0.0588709743695154,1,0.792899163145248,7,Fallopian Tube
Heart,0.31153476992977,5,1.5147366088388,486,Heart
Kidney,0.633736460566401,5,2.53853091757965,36,Kidney
Liver,0.31153476992977,4,1.67361126292548,141,Liver
Lung,0.9566760250214,7,2.8726762012994,374,Lung
Muscle,0.007798493112239,1,0.475739497887149,469,Muscle
Nerve,0.171991695757931,2,1.54758631842807,331,Nerve
Ovary,0.31153476992977,3,2.11730216092632,110,Ovary
Pancreas,0.127535044787819,2,1.2844966442953,199,Pancreas
Pituitary,0.168511380485612,3,1.3196883331801,126,Pituitary
Prostate,0.0588709743695154,1,0.973103518405532,121,Prostate
Salivary Gland,0.824986125279431,5,3.19526528431667,71,Salivary Gland
Skin,0.0704561473598616,3,0.990614378633909,659,Skin
Small Intestine,0.31153476992977,3,1.82629854639142,103,Small Intestine
Spleen,1.29104942964594,11,2.848682074042,118,Spleen
Stomach,0.211821948842376,2,1.74761448203442,206,Stomach
Testis,0.0,0,0.0,203,Testis
Thyroid,0.32368159284206,3,2.39347200800367,360,Thyroid
Uterus,0.31153476992977,1,3.89241407362213,93,Uterus
Vagina,0.633736460566401,3,3.85348993288591,95,Vagina
