Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.158668531609454,5,1.15442613458151,610,Adipose Tissue
Adrenal Gland,0.0693709898229692,7,0.810219287105241,159,Adrenal Gland
Artery,0.0693709898229692,6,0.814136830911025,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.303631914544847,26,1.13860579629231,1401,Brain
Breast,0.0423306093693166,7,0.733238832273389,215,Breast
Cervix Uteri,0.167958639472864,6,1.18122531270573,11,Cervix Uteri
Colon,2.31127252353827,9,3.64120830338646,377,Colon
Esophagus,0.447544499734405,10,1.49488401155979,790,Esophagus
Fallopian Tube,0.158668531609454,4,1.08886613187688,7,Fallopian Tube
Heart,0.303631914544847,12,1.24808712285888,486,Heart
Kidney,0.734866741791405,10,1.74304657474363,36,Kidney
Liver,1.06887610215058,13,1.86738768219277,141,Liver
Lung,5.48782528092082,24,3.3813989782247,374,Lung
Muscle,0.303631914544847,8,1.30663935825226,469,Muscle
Nerve,1.24820833571654,9,2.39091388595858,331,Nerve
Ovary,0.743402778436715,8,1.93842102597863,110,Ovary
Pancreas,0.158668531609454,5,1.10247695852535,199,Pancreas
Pituitary,0.158668531609454,7,1.05716968625718,126,Pituitary
Prostate,0.136935881877707,3,1.00225178047759,121,Prostate
Salivary Gland,2.31127252353827,13,2.85217919618497,71,Salivary Gland
Skin,0.407198744686432,12,1.36038287941431,659,Skin
Small Intestine,2.47946513085762,14,2.92600519798196,103,Small Intestine
Spleen,5.96055037036597,33,2.93401126059165,118,Spleen
Stomach,0.104045247593286,3,0.899981190632935,206,Stomach
Testis,0.0,6,0.359015563156151,203,Testis
Thyroid,0.412800728308031,6,1.64344391332971,360,Thyroid
Uterus,0.154769793945191,1,1.33633570730345,93,Uterus
Vagina,2.01920990344989,8,3.52792626728111,95,Vagina
