Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.896465784902698,9,1.98206087106611,610,Adipose Tissue
Adrenal Gland,0.382018655469467,12,1.32484208704681,159,Adrenal Gland
Artery,0.249931842341686,9,1.16484192730347,747,Artery
Bladder,0.189452140757494,1,1.50227629513344,13,Bladder
Brain,0.313552279787362,27,1.12782609644576,1401,Brain
Breast,0.313552279787362,12,1.19896635431077,215,Breast
Cervix Uteri,0.396894063092762,8,1.50227629513344,11,Cervix Uteri
Colon,1.25505844604224,7,2.70134086097389,377,Colon
Esophagus,1.26008638269296,14,1.99624511082138,790,Esophagus
Fallopian Tube,0.613396942186613,7,1.81756885090218,7,Fallopian Tube
Heart,0.619508277672918,15,1.48810387725482,486,Heart
Kidney,0.334411892961913,8,1.33007861703514,36,Kidney
Liver,5.85214724782714,25,3.42538568922934,141,Liver
Lung,12.8488345163705,36,4.83800161499842,374,Lung
Muscle,0.0811049978143385,5,0.778958078958079,469,Muscle
Nerve,0.382018655469467,6,1.52037600953264,331,Nerve
Ovary,0.135092375935488,4,0.924477720082116,110,Ovary
Pancreas,0.105305412459989,4,0.841274725274725,199,Pancreas
Pituitary,0.17881818047701,7,1.00837723919916,126,Pituitary
Prostate,0.0030743460997415,1,0.318664668664669,121,Prostate
Salivary Gland,2.20229287785292,13,2.72054015636105,71,Salivary Gland
Skin,0.193394537793442,10,1.08132998107291,659,Skin
Small Intestine,2.91700358891626,15,2.99031300453101,103,Small Intestine
Spleen,3.2263572396659,27,2.28975983693726,118,Spleen
Stomach,0.193394537793442,4,1.14459146295881,206,Stomach
Testis,0.0001487907443247,6,0.342445614087405,203,Testis
Thyroid,1.25505844604224,9,2.35138898368712,360,Thyroid
Uterus,0.17881818047701,1,1.27465867465867,93,Uterus
Vagina,0.382018655469467,4,1.68254945054945,95,Vagina
