Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,1.26925899473515,7,2.98480561434778,610,Adipose Tissue
Adrenal Gland,0.0022487337434088,1,0.213759982129893,159,Adrenal Gland
Artery,0.0022487337434088,2,0.501184942716858,747,Artery
Bladder,0.24293987894317,1,2.90866261398176,13,Bladder
Brain,0.0874196289973246,12,0.970517019163726,1401,Brain
Breast,0.0874196289973246,5,0.96725122555213,215,Breast
Cervix Uteri,0.24293987894317,4,1.45433130699088,11,Cervix Uteri
Colon,1.26925899473515,5,3.73589693538942,377,Colon
Esophagus,0.24293987894317,5,1.38038225748287,790,Esophagus
Fallopian Tube,0.0022487337434088,1,0.502731809824008,7,Fallopian Tube
Heart,0.0022487337434088,2,0.384162986752308,486,Heart
Kidney,0.41701197862473,6,1.93144394920528,36,Kidney
Liver,0.24293987894317,5,1.32642594774413,141,Liver
Lung,9.69098889227472,23,5.98459656039698,374,Lung
Muscle,0.0022487337434088,1,0.301639085894405,469,Muscle
Nerve,0.24293987894317,3,1.47185337093053,331,Nerve
Ovary,0.24293987894317,4,1.78994622398878,110,Ovary
Pancreas,0.0022487337434088,1,0.407212765957447,199,Pancreas
Pituitary,0.108584681562219,4,1.11565141358205,126,Pituitary
Prostate,0.0022487337434088,1,0.616989039329465,121,Prostate
Salivary Gland,1.47422382894598,8,3.24149465438764,71,Salivary Gland
Skin,0.24293987894317,7,1.4655472296669,659,Skin
Small Intestine,1.47252896346394,8,3.08786931531713,103,Small Intestine
Spleen,8.83686939875094,27,4.43336479066575,118,Spleen
Stomach,0.0874196289973246,2,1.10806194818353,206,Stomach
Testis,0.0022487337434088,3,0.33151649874419,203,Testis
Thyroid,0.24293987894317,3,1.51756310294701,360,Thyroid
Uterus,0.24293987894317,1,2.46795615731786,93,Uterus
Vagina,0.343451435265198,3,2.44327659574468,95,Vagina
