Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,2.84541180695876,14,3.17388832294899,610,Adipose Tissue
Adrenal Gland,0.117258453787598,9,1.02285602308761,159,Adrenal Gland
Artery,0.557030418598573,11,1.46556909154194,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.117258453787598,23,0.988997829671935,1401,Brain
Breast,0.0,5,0.514262529422513,215,Breast
Cervix Uteri,0.542094666381476,8,1.54646089204913,11,Cervix Uteri
Colon,2.25552834939671,9,3.57530408070074,377,Colon
Esophagus,1.58439564741798,14,2.05495820231613,790,Esophagus
Fallopian Tube,0.117258453787598,4,1.06915814758952,7,Fallopian Tube
Heart,0.475705636262258,13,1.32762208657048,486,Heart
Kidney,1.59288515597321,13,2.22494768658452,36,Kidney
Liver,0.847566704196427,12,1.69254351703097,141,Liver
Lung,9.53542499455615,31,4.28858803290301,374,Lung
Muscle,0.0425243738963662,5,0.80186861069214,469,Muscle
Nerve,0.238946852176676,5,1.30424412582457,331,Nerve
Ovary,0.557030418598573,7,1.66541942220675,110,Ovary
Pancreas,0.0656785601830171,4,0.866018099547511,199,Pancreas
Pituitary,0.0,4,0.593163081881857,126,Pituitary
Prostate,0.0257551304727697,2,0.656074317839024,121,Prostate
Salivary Gland,1.58439564741798,11,2.36970126741856,71,Salivary Gland
Skin,0.557030418598573,13,1.44707394525934,659,Skin
Small Intestine,2.52510359866387,14,2.87304582788274,103,Small Intestine
Spleen,7.67874236628984,36,3.14280761932565,118,Spleen
Stomach,0.0656785601830171,3,0.883691938313787,206,Stomach
Testis,0.0,7,0.411270467899089,203,Testis
Thyroid,1.68365312650868,10,2.6894972035637,360,Thyroid
Uterus,0.117258453787598,1,1.31214863567805,93,Uterus
Vagina,1.58439564741798,7,3.03106334841629,95,Vagina
