Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.843695636271977,8,2.20835677094601,610,Adipose Tissue
Adrenal Gland,0.27952712211544,10,1.38384561433953,159,Adrenal Gland
Artery,0.050244336660248,6,0.973375715193897,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.12662955136028,21,1.09951824829499,1401,Brain
Breast,0.0076991391232836,6,0.751418307453721,215,Breast
Cervix Uteri,0.0076991391232836,3,0.706131936245573,11,Cervix Uteri
Colon,2.47386242400777,9,4.35340056107362,377,Colon
Esophagus,0.27952712211544,8,1.4298174347481,790,Esophagus
Fallopian Tube,0.12662955136028,4,1.30183994830459,7,Fallopian Tube
Heart,0.0,4,0.497401112323925,486,Heart
Kidney,0.0684174161112678,5,1.04198651988807,36,Kidney
Liver,8.21068419962218,26,4.46526861747472,141,Liver
Lung,2.14120430566475,15,2.52673408496818,374,Lung
Muscle,0.0076991391232836,4,0.781103968982757,469,Muscle
Nerve,0.12662955136028,4,1.27047031099605,331,Nerve
Ovary,0.0843354276328429,4,1.15878061332607,110,Ovary
Pancreas,0.12662955136028,5,1.3181129476584,199,Pancreas
Pituitary,0.024054419544337,5,0.902817087437262,126,Pituitary
Prostate,0.0,1,0.399428165957092,121,Prostate
Salivary Gland,0.27952712211544,6,1.57386620615929,71,Salivary Gland
Skin,0.0076991391232836,6,0.81323163865814,659,Skin
Small Intestine,2.15038542527351,12,2.998550781403,103,Small Intestine
Spleen,1.08443519504616,17,1.80709033146716,118,Spleen
Stomach,0.0684174161112678,3,1.07601056951706,206,Stomach
Testis,0.0,3,0.214618119021721,203,Testis
Thyroid,0.27952712211544,5,1.63740738839553,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.294888216694104,4,2.10898071625344,95,Vagina
