Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,2.42142455151053,17,2.36593222803956,610,Adipose Tissue
Adrenal Gland,0.340760644298518,16,1.11630212890055,159,Adrenal Gland
Artery,0.492314224702142,16,1.30864957264957,747,Artery
Bladder,0.150401806072499,1,0.949355158730159,13,Bladder
Brain,2.02607950270444,55,1.45184403619111,1401,Brain
Breast,0.340760644298518,18,1.13652019002375,215,Breast
Cervix Uteri,0.340760644298518,10,1.1866939484127,11,Cervix Uteri
Colon,2.95689147989049,13,3.17032364933741,377,Colon
Esophagus,1.40178202724592,19,1.71205743879473,790,Esophagus
Fallopian Tube,0.305917176155504,7,1.14860253772291,7,Fallopian Tube
Heart,2.06610951784143,28,1.75541142557652,486,Heart
Kidney,2.31993073835935,20,2.10133948177426,36,Kidney
Liver,4.8596088772443,30,2.59758414766558,141,Liver
Lung,11.9118237952596,44,3.73675896343628,374,Lung
Muscle,0.340760644298518,12,1.18141975308642,469,Muscle
Nerve,0.340760644298518,8,1.28105756358768,331,Nerve
Ovary,0.21103118977741,7,1.02238247863248,110,Ovary
Pancreas,0.421476405725715,10,1.32909722222222,199,Pancreas
Pituitary,0.421476405725715,14,1.27447678843227,126,Pituitary
Prostate,0.117614114753535,4,0.805513468013468,121,Prostate
Salivary Gland,3.85372118103058,21,2.77721807628524,71,Salivary Gland
Skin,0.688417681094207,20,1.36668094830049,659,Skin
Small Intestine,6.56402776453189,27,3.40148104265403,103,Small Intestine
Spleen,11.5444941178334,56,3.00118727598566,118,Spleen
Stomach,0.150401806072499,5,0.904147770219199,206,Stomach
Testis,0.0010288197284965,15,0.541016508367255,203,Testis
Thyroid,1.03755382174245,11,1.81615769496204,360,Thyroid
Uterus,0.340760644298518,2,1.61102693602694,93,Uterus
Vagina,2.31993073835935,11,2.92401388888889,95,Vagina
