Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.885469548221986,9,1.8367366524136,610,Adipose Tissue
Adrenal Gland,0.381494390540558,12,1.22770498901487,159,Adrenal Gland
Artery,0.354574784710267,10,1.19937333542222,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.381494390540558,29,1.12255150807889,1401,Brain
Breast,0.381494390540558,13,1.20364663709237,215,Breast
Cervix Uteri,0.187399948877422,6,1.04409732324702,11,Cervix Uteri
Colon,2.61920930879826,10,3.57611315607541,377,Colon
Esophagus,2.58697020861565,18,2.3784183092271,790,Esophagus
Fallopian Tube,0.392749473799443,6,1.44369012597118,7,Fallopian Tube
Heart,1.7407919792871,20,1.83866195288783,486,Heart
Kidney,1.76335579631663,14,2.15697576133244,36,Kidney
Liver,2.47955988028252,18,2.28545081831269,141,Liver
Lung,7.4117128027219,29,3.6115315291867,374,Lung
Muscle,0.110667412667567,6,0.866214075582711,469,Muscle
Nerve,0.608971694001806,7,1.64371948077442,331,Nerve
Ovary,0.725020618479239,8,1.71339047917459,110,Ovary
Pancreas,0.818650116826645,9,1.75408350305499,199,Pancreas
Pituitary,0.354574784710267,9,1.20142705688698,126,Pituitary
Prostate,0.114654813102183,3,0.885900759118682,121,Prostate
Salivary Gland,2.58697020861565,14,2.71499934137865,71,Salivary Gland
Skin,2.61920930879826,22,2.20450368850099,659,Skin
Small Intestine,3.07645775186137,16,2.95580158492679,103,Small Intestine
Spleen,7.75732675996299,39,3.06493085211221,118,Spleen
Stomach,0.0175513693758618,2,0.530335148315945,206,Stomach
Testis,0.0,10,0.528895975593243,203,Testis
Thyroid,1.2494436819751,9,2.17898571808073,360,Thyroid
Uterus,0.157278842790145,1,1.18120101215824,93,Uterus
Vagina,6.43468195119415,15,5.8469450101833,95,Vagina
