Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.0,2,0.785915203777846,610,Adipose Tissue
Adrenal Gland,0.0,2,0.393988986670784,159,Adrenal Gland
Artery,0.0439087017740215,5,1.15469079939668,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0188184947123162,13,0.96893120704091,1401,Brain
Breast,0.0,1,0.178277676866471,215,Breast
Cervix Uteri,0.0615500338172693,4,1.34026610644258,11,Cervix Uteri
Colon,2.20527067579603,7,4.82003957546321,377,Colon
Esophagus,0.0188184947123162,4,1.01769358590894,790,Esophagus
Fallopian Tube,0.0113062497252236,2,0.926603727910917,7,Fallopian Tube
Heart,0.0,3,0.531048834628191,486,Heart
Kidney,0.925400944951356,8,2.37327753235682,36,Kidney
Liver,0.0615500338172693,5,1.22239254007792,141,Liver
Lung,5.47766745127999,18,4.31625634279271,374,Lung
Muscle,0.0,3,0.833943355119826,469,Muscle
Nerve,0.0615500338172693,3,1.35641389085755,331,Nerve
Ovary,0.139505087607133,4,1.6495582848524,110,Ovary
Pancreas,0.0,1,0.375274509803922,199,Pancreas
Pituitary,0.0,2,0.514074670964276,126,Pituitary
Prostate,0.0,1,0.568597742127154,121,Prostate
Salivary Gland,0.66008901700179,6,2.24044483465028,71,Salivary Gland
Skin,0.0188184947123162,5,0.964715963506225,659,Skin
Small Intestine,1.26495914026403,8,2.84568348666481,103,Small Intestine
Spleen,12.9034244194186,34,5.14489247311828,118,Spleen
Stomach,0.0188184947123162,2,1.02115512871815,206,Stomach
Testis,0.0,3,0.305515204725038,203,Testis
Thyroid,0.215019267488631,4,1.8647180611375,360,Thyroid
Uterus,0.0615500338172693,1,2.27439096850862,93,Uterus
Vagina,0.664689088750991,4,3.00219607843137,95,Vagina
