Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.870081415109204,8,2.06075451890335,610,Adipose Tissue
Adrenal Gland,0.198707701364861,9,1.16221686942089,159,Adrenal Gland
Artery,0.0333028434471213,6,0.908317184101246,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.365264813134573,24,1.17260411055772,1401,Brain
Breast,0.0210668143534577,7,0.818060805158485,215,Breast
Cervix Uteri,0.0333028434471213,4,0.878580609621741,11,Cervix Uteri
Colon,2.42971787103054,9,4.06242777292988,377,Colon
Esophagus,0.511772674877948,9,1.50103263474358,790,Esophagus
Fallopian Tube,0.365264813134573,5,1.51853438700054,7,Fallopian Tube
Heart,0.0,6,0.696233690643644,486,Heart
Kidney,0.900609941304798,10,1.94468435331294,36,Kidney
Liver,10.4470492587975,30,4.8078678311548,141,Liver
Lung,1.84610025473533,15,2.35785211527879,374,Lung
Muscle,0.0,3,0.546672379320194,469,Muscle
Nerve,0.560942202866143,6,1.7783318363428,331,Nerve
Ovary,0.683099752375025,7,1.8923274668776,110,Ovary
Pancreas,0.560942202866143,7,1.72201799485861,199,Pancreas
Pituitary,0.0282288113535123,5,0.842474557171532,126,Pituitary
Prostate,0.0,1,0.372731167718314,121,Prostate
Salivary Gland,1.03862086461458,9,2.20300809576795,71,Salivary Gland
Skin,0.197287260517922,9,1.13831523714488,659,Skin
Small Intestine,2.7914893622116,14,3.26448908977936,103,Small Intestine
Spleen,1.42597924948711,19,1.88469711418857,118,Spleen
Stomach,0.0550324938021961,3,1.00409212528199,206,Stomach
Testis,0.0,6,0.400546926503263,203,Testis
Thyroid,0.869060535472529,7,2.13915278864424,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,1.10238180736262,6,2.95203084832905,95,Vagina
