Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.282663667706459,4,1.98424135607278,610,Adipose Tissue
Adrenal Gland,0.036338818803256,3,0.746043501987994,159,Adrenal Gland
Artery,0.0343341863243878,2,0.583061690784463,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0712317045413981,11,1.0349779267897,1401,Brain
Breast,0.036338818803256,3,0.675160508925002,215,Breast
Cervix Uteri,0.116449981082257,3,1.26894006364922,11,Cervix Uteri
Colon,2.11630736830865,6,5.2154600781179,377,Colon
Esophagus,0.120310248680048,4,1.28471220003356,790,Esophagus
Fallopian Tube,0.036338818803256,1,0.584861263904168,7,Fallopian Tube
Heart,0.0418504703265924,4,0.893844573136559,486,Heart
Kidney,0.9776804072536,7,2.6214730168669,36,Kidney
Liver,0.664512054346409,7,2.16036701390009,141,Liver
Lung,2.90473153564006,12,3.63249296175624,374,Lung
Muscle,0.0568655754198914,3,1.0527502750275,469,Muscle
Nerve,0.14604692897729,3,1.71230466420136,331,Nerve
Ovary,0.0568655754198914,2,1.04118159068654,110,Ovary
Pancreas,0.0419432518043917,2,0.947475247524752,199,Pancreas
Pituitary,0.120310248680048,4,1.29791129797911,126,Pituitary
Prostate,0.036338818803256,1,0.717784278427843,121,Prostate
Salivary Gland,0.58846904019021,5,2.35690360080784,71,Salivary Gland
Skin,0.120310248680048,5,1.21783450838657,659,Skin
Small Intestine,4.12211191111552,12,5.38848482004599,103,Small Intestine
Spleen,4.0856094935629,18,3.43841823698499,118,Spleen
Stomach,0.036338818803256,1,0.644540984710716,206,Stomach
Testis,0.0,1,0.128558378225882,203,Testis
Thyroid,0.14604692897729,3,1.76548182768587,360,Thyroid
Uterus,0.14604692897729,1,2.87113711371137,93,Uterus
Vagina,0.14604692897729,2,1.8949504950495,95,Vagina
