Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.349794183502345,5,1.73363647892172,610,Adipose Tissue
Adrenal Gland,0.0801408904832502,6,1.04291202354031,159,Adrenal Gland
Artery,0.145125540130515,6,1.22261378759649,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.0,8,0.526116492510901,1401,Brain
Breast,0.0,3,0.471911497587717,215,Breast
Cervix Uteri,0.0399664162033494,3,0.886940805734058,11,Cervix Uteri
Colon,2.01376450816164,7,4.25297609599695,377,Colon
Esophagus,0.349794183502345,7,1.57143862530057,790,Esophagus
Fallopian Tube,0.0,1,0.40879576231364,7,Fallopian Tube
Heart,0.0399664162033494,6,0.937145002285043,486,Heart
Kidney,0.349794183502345,6,1.5705513081773,36,Kidney
Liver,0.349794183502345,7,1.5100143142139,141,Liver
Lung,2.88983973405578,15,3.17371789911228,374,Lung
Muscle,0.0,3,0.735832372164552,469,Muscle
Nerve,0.105840567252974,3,1.19683578605078,331,Nerve
Ovary,0.180479702030613,4,1.45549260428153,110,Ovary
Pancreas,0.0,2,0.662249134948097,199,Pancreas
Pituitary,0.0399664162033494,4,0.907190595819311,126,Pituitary
Prostate,0.0,1,0.501703890112195,121,Prostate
Salivary Gland,0.792822081914816,7,2.30634027096352,71,Salivary Gland
Skin,0.583800865663138,10,1.70243993559922,659,Skin
Small Intestine,0.763858897239171,7,2.19703504485151,103,Small Intestine
Spleen,3.68728824095196,22,2.93739535662462,118,Spleen
Stomach,0.145125540130515,3,1.35152884683285,206,Stomach
Testis,0.0,3,0.269572239463269,203,Testis
Thyroid,1.18264072575833,7,2.87934406499173,360,Thyroid
Uterus,0.145125540130515,1,2.00681556044878,93,Uterus
Vagina,2.8769410265887,8,5.29799307958478,95,Vagina
