Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,1.34508073445238,11,2.15282436191099,610,Adipose Tissue
Adrenal Gland,0.468525610350098,13,1.2754623933727,159,Adrenal Gland
Artery,0.173225616466342,9,1.03516225961538,747,Artery
Bladder,0.173225616466342,1,1.33503069196429,13,Bladder
Brain,0.273447487010946,29,1.07650935638034,1401,Brain
Breast,0.0407384834120701,8,0.710325118764846,215,Breast
Cervix Uteri,0.751741651891221,10,1.66878836495536,11,Cervix Uteri
Colon,2.39948300817594,10,3.42943663990826,377,Colon
Esophagus,0.715113154382098,12,1.52057733050847,790,Esophagus
Fallopian Tube,0.0430531305728934,3,0.692238136574074,7,Fallopian Tube
Heart,1.37949298734035,20,1.76324808372642,486,Heart
Kidney,1.29779483044865,13,1.92075562005929,36,Kidney
Liver,2.39948300817594,19,2.31347338151466,141,Liver
Lung,7.93518460742375,31,3.70225763777955,374,Lung
Muscle,0.492023990815599,10,1.38447627314815,469,Muscle
Nerve,0.751741651891221,8,1.80148719879518,331,Nerve
Ovary,0.468525610350098,7,1.43772536057692,110,Ovary
Pancreas,1.29779483044865,11,2.055947265625,199,Pancreas
Pituitary,0.173225616466342,8,1.02413313356164,126,Pituitary
Prostate,0.0407384834120701,2,0.56637665719697,121,Prostate
Salivary Gland,0.722108491725478,9,1.67376982276119,71,Salivary Gland
Skin,0.532610743941175,14,1.34532655848329,659,Skin
Small Intestine,2.39948300817594,15,2.65740706457346,103,Small Intestine
Spleen,7.53903743253219,39,2.93922079763105,118,Spleen
Stomach,0.0564920522416178,3,0.762874681122449,206,Stomach
Testis,9.73517331582888e-05,7,0.355042083616011,203,Testis
Thyroid,1.37949298734035,10,2.32179250776398,360,Thyroid
Uterus,0.145761430976739,1,1.13275331439394,93,Uterus
Vagina,1.58446729278144,8,2.99046875,95,Vagina
