Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,1.773665372786,15,2.25346750708415,610,Adipose Tissue
Adrenal Gland,0.514538274536142,17,1.28031653464606,159,Adrenal Gland
Artery,0.426485523494975,14,1.23605581824472,747,Artery
Bladder,0.153316587395634,1,1.02479117584065,13,Bladder
Brain,0.82413211013044,44,1.25376636408707,1401,Brain
Breast,0.0351063502312052,11,0.749728461185085,215,Breast
Cervix Uteri,0.338292846507257,9,1.15289007282073,11,Cervix Uteri
Colon,1.34759359357367,9,2.36924198451233,377,Colon
Esophagus,1.10126724894314,17,1.65356135491576,790,Esophagus
Fallopian Tube,0.36573190135043,7,1.23987080533807,7,Fallopian Tube
Heart,0.687198160187649,20,1.35349777941218,486,Heart
Kidney,1.47036539921633,17,1.92806561146304,36,Kidney
Liver,4.57098338513491,28,2.61705629270056,141,Liver
Lung,12.411762633169,43,3.94200822911228,374,Lung
Muscle,0.36573190135043,11,1.16902104503304,469,Muscle
Nerve,0.834742484273314,10,1.72856342912881,331,Nerve
Ovary,0.282546524258823,7,1.10362126628993,110,Ovary
Pancreas,0.532911383258727,10,1.43470764617691,199,Pancreas
Pituitary,0.448837964682074,13,1.27747941097944,126,Pituitary
Prostate,0.36573190135043,6,1.30427967834265,121,Prostate
Salivary Gland,1.39907369448197,14,1.99859771606734,71,Salivary Gland
Skin,0.879379238795012,20,1.47527778527189,659,Skin
Small Intestine,4.87372466451327,23,3.12779865991175,103,Small Intestine
Spleen,12.3638089757257,55,3.18181131208589,118,Spleen
Stomach,0.0351063502312052,3,0.585594957623229,206,Stomach
Testis,0.0001133296397221,11,0.428270939157287,203,Testis
Thyroid,1.12887069455545,11,1.96047007552125,360,Thyroid
Uterus,0.36573190135043,2,1.73903957112353,93,Uterus
Vagina,1.47036539921633,9,2.58247376311844,95,Vagina
