Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,2.97580424968804,21,2.40490052356021,610,Adipose Tissue
Adrenal Gland,0.863101388099342,24,1.37783577052868,159,Adrenal Gland
Artery,0.863101388099342,21,1.41334153846154,747,Artery
Bladder,0.328802025486182,2,1.56236734693878,13,Bladder
Brain,0.617351558737219,53,1.15121804511278,1401,Brain
Breast,0.328802025486182,21,1.0910593824228,215,Breast
Cervix Uteri,0.300150547218245,11,1.07412755102041,11,Cervix Uteri
Colon,2.73531544848509,14,2.80939449541284,377,Colon
Esophagus,2.07530547880815,25,1.85365617433414,790,Esophagus
Fallopian Tube,0.863101388099342,12,1.6202328042328,7,Fallopian Tube
Heart,1.89782502131785,32,1.65080323450135,486,Heart
Kidney,1.78027021643025,21,1.81555731225296,36,Kidney
Liver,4.88163217043622,34,2.42243275942299,141,Liver
Lung,17.217181448039,57,3.9832879963487,374,Lung
Muscle,0.328802025486182,14,1.13416296296296,469,Muscle
Nerve,0.845094204009946,12,1.58119104991394,331,Nerve
Ovary,0.193859298520672,8,0.9614568288854,110,Ovary
Pancreas,0.683476294138233,13,1.42175428571429,199,Pancreas
Pituitary,0.573424584206142,17,1.27343639921722,126,Pituitary
Prostate,0.316423935118642,7,1.15993939393939,121,Prostate
Salivary Gland,2.75042563315236,21,2.28525373134328,71,Salivary Gland
Skin,0.683476294138233,23,1.2932706573632,659,Skin
Small Intestine,7.06225501890986,31,3.21358970886933,103,Small Intestine
Spleen,13.6965145966891,67,2.95463824884793,118,Spleen
Stomach,0.159556626311422,6,0.892781341107872,206,Stomach
Testis,6.82290215803212e-05,16,0.474857918201202,203,Testis
Thyroid,0.863101388099342,12,1.63029636202307,360,Thyroid
Uterus,0.300150547218245,2,1.32564502164502,93,Uterus
Vagina,1.78027021643025,11,2.40604571428571,95,Vagina
