Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,1.63542563119832,10,2.65090445718718,610,Adipose Tissue
Adrenal Gland,0.32822904103993,9,1.19603799525059,159,Adrenal Gland
Artery,0.719727246284906,10,1.55791615791616,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.731623445968967,26,1.30728813648377,1401,Brain
Breast,0.0438743144683864,6,0.721600120650002,215,Breast
Cervix Uteri,1.08020088441969,9,2.0343324829932,11,Cervix Uteri
Colon,3.35959617855176,10,4.64516285617203,377,Colon
Esophagus,0.455285101968226,8,1.37307864765492,790,Esophagus
Fallopian Tube,0.111667517494462,3,0.937634724671762,7,Fallopian Tube
Heart,1.63542563119832,17,2.03006763502047,486,Heart
Kidney,1.11143372302562,10,2.00127569692787,36,Kidney
Liver,1.5198407199184,13,2.14403770918429,141,Liver
Lung,3.80290383683183,19,3.07352468854066,374,Lung
Muscle,1.02134752392618,10,1.87526944934352,469,Muscle
Nerve,0.111667517494462,3,0.915041116848346,331,Nerve
Ovary,0.610303014197961,6,1.6691958834816,110,Ovary
Pancreas,0.731623445968967,7,1.77212962962963,199,Pancreas
Pituitary,0.0985520559385312,5,0.866991012538958,126,Pituitary
Prostate,0.0844550195233981,2,0.76715568382235,121,Prostate
Salivary Gland,1.55002194351771,10,2.51901866329727,71,Salivary Gland
Skin,0.748520215589588,12,1.56192108377198,659,Skin
Small Intestine,4.15094741134602,16,3.83941422803982,103,Small Intestine
Spleen,4.19226735312254,27,2.75619239631336,118,Spleen
Stomach,0.32822904103993,4,1.37774898319116,206,Stomach
Testis,0.0,8,0.549604071992132,203,Testis
Thyroid,1.36617986898172,8,2.51588944756647,360,Thyroid
Uterus,0.196484922839807,1,1.5343113676447,93,Uterus
Vagina,1.36617986898172,6,3.03793650793651,95,Vagina
