Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,1.33066037253197,15,1.90502259470866,610,Adipose Tissue
Adrenal Gland,0.163522974108752,15,0.955011327006178,159,Adrenal Gland
Artery,0.612827029813687,18,1.34348054986838,747,Artery
Bladder,0.308538208882634,2,1.73266340756835,13,Bladder
Brain,0.777804351814539,51,1.2285220188717,1401,Brain
Breast,0.160855968649509,16,0.921892169347531,215,Breast
Cervix Uteri,0.308538208882634,11,1.19120609270324,11,Cervix Uteri
Colon,2.06506480405597,12,2.67052708689434,377,Colon
Esophagus,1.26388272638432,20,1.64456187836996,790,Esophagus
Fallopian Tube,0.291818298639235,8,1.19789075091145,7,Fallopian Tube
Heart,0.6412697742758,23,1.31584343687974,486,Heart
Kidney,1.29004213597852,18,1.72581493560168,36,Kidney
Liver,4.83507765574742,32,2.52844692700528,141,Liver
Lung,18.6138656430758,56,4.33996201767919,374,Lung
Muscle,0.239822565993972,12,1.07810167582031,469,Muscle
Nerve,0.375535140175522,9,1.3151541527326,331,Nerve
Ovary,0.163522974108752,7,0.932972604075266,110,Ovary
Pancreas,0.777804351814539,13,1.5767237008872,199,Pancreas
Pituitary,0.163522974108752,12,0.996874837231106,126,Pituitary
Prostate,0.163522974108752,5,0.918836655528671,121,Prostate
Salivary Gland,2.83340416107633,20,2.41366046825442,71,Salivary Gland
Skin,0.477637741162965,20,1.24716132164303,659,Skin
Small Intestine,4.80648546584959,25,2.87408622108494,103,Small Intestine
Spleen,16.563726841607,68,3.32559589517151,118,Spleen
Stomach,0.163522974108752,6,0.990093375753343,206,Stomach
Testis,1.27002144055896e-05,12,0.394962622077996,203,Testis
Thyroid,1.29004213597852,13,1.95866298246857,360,Thyroid
Uterus,0.260858795454439,2,1.47013864884587,93,Uterus
Vagina,1.46890428874748,10,2.42572877059569,95,Vagina
