Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,1.98051085609275,16,2.18428748733897,610,Adipose Tissue
Adrenal Gland,0.335476726552157,16,1.09501026268174,159,Adrenal Gland
Artery,0.79901904068398,18,1.44415007335988,747,Artery
Bladder,0.394619655349678,2,1.8624951342935,13,Bladder
Brain,0.752850400601422,47,1.21700277891273,1401,Brain
Breast,0.170557829831519,15,0.929035577676092,215,Breast
Cervix Uteri,0.431429742421265,11,1.28046540482678,11,Cervix Uteri
Colon,2.31803113568914,12,2.87063470239732,377,Colon
Esophagus,1.30255579052379,19,1.67940239227821,790,Esophagus
Fallopian Tube,0.394619655349678,8,1.28765095704242,7,Fallopian Tube
Heart,2.31803113568914,30,1.84492442547941,486,Heart
Kidney,1.86825190510326,19,1.95819646530463,36,Kidney
Liver,3.38532469782274,27,2.29323505134509,141,Liver
Lung,15.6696017397241,50,4.16532458148706,374,Lung
Muscle,0.752850400601422,15,1.44860732667272,469,Muscle
Nerve,0.74153865463581,10,1.57077902892223,331,Nerve
Ovary,0.335476726552157,8,1.14615085187292,110,Ovary
Pancreas,1.30255579052379,14,1.82524523160763,199,Pancreas
Pituitary,0.304200370765524,12,1.07157254301818,126,Pituitary
Prostate,0.335476726552157,6,1.18522417636859,121,Prostate
Salivary Gland,2.0907407621382,17,2.20534249732265,71,Salivary Gland
Skin,0.737335812458781,20,1.34061346427296,659,Skin
Small Intestine,6.39219603925848,27,3.33660265764428,103,Small Intestine
Spleen,11.7400681572259,57,2.99651434912543,118,Spleen
Stomach,0.272599120631401,6,1.064282933882,206,Stomach
Testis,0.0001414632708868,13,0.459937740083334,203,Testis
Thyroid,1.30255579052379,12,1.94347318361061,360,Thyroid
Uterus,0.335476726552157,2,1.58029890182479,93,Uterus
Vagina,1.37285085877599,9,2.34674386920981,95,Vagina
