Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,2.92236828473166,20,2.28776686031222,610,Adipose Tissue
Adrenal Gland,0.826359305741157,23,1.318918611201,159,Adrenal Gland
Artery,1.54310220402474,24,1.61340358271865,747,Artery
Bladder,0.385528631609767,2,1.56058382257012,13,Bladder
Brain,1.65546477572024,62,1.34517056404257,1401,Brain
Breast,0.698536835489314,24,1.24550157810822,215,Breast
Cervix Uteri,0.417496191032915,12,1.17043786692759,11,Cervix Uteri
Colon,3.37407406755872,15,3.00662938293327,377,Colon
Esophagus,3.79708401655191,30,2.22184815416763,790,Esophagus
Fallopian Tube,1.24484498771157,13,1.75324849202323,7,Fallopian Tube
Heart,4.03152936536076,40,2.06114844490394,486,Heart
Kidney,2.86219180194288,24,2.07255400942119,36,Kidney
Liver,3.79708401655191,31,2.20616735829132,141,Liver
Lung,16.5039300150604,56,3.90893839263571,374,Lung
Muscle,0.962253486393725,18,1.45654490106545,469,Muscle
Nerve,1.43142234855723,14,1.84261704351653,331,Nerve
Ovary,0.962253486393725,13,1.56058382257012,110,Ovary
Pancreas,3.37407406755872,22,2.40329908675799,199,Pancreas
Pituitary,0.495064737852591,16,1.19716019265653,126,Pituitary
Prostate,0.699563900480375,9,1.48964819427148,121,Prostate
Salivary Gland,3.00712257254107,21,2.28264499420705,71,Salivary Gland
Skin,3.14804234601652,34,1.90960899625547,659,Skin
Small Intestine,3.79708401655191,24,2.48510030513536,103,Small Intestine
Spleen,11.566135115428,63,2.7750704264251,118,Spleen
Stomach,0.275393652221903,7,1.04038921504675,206,Stomach
Testis,0.0001546149912468,17,0.503960583136621,203,Testis
Thyroid,1.24484498771157,13,1.76413823420971,360,Thyroid
Uterus,0.31596939207668,2,1.32413172824132,93,Uterus
Vagina,6.67460888267196,20,4.36963470319635,95,Vagina
