Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,2.01950694590755,15,2.30885226916303,610,Adipose Tissue
Adrenal Gland,0.173057357059379,12,0.925964899548847,159,Adrenal Gland
Artery,0.448821544719699,14,1.26643507030604,747,Artery
Bladder,0.424766164260355,2,2.09995611147685,13,Bladder
Brain,0.448821544719699,39,1.13860579629231,1401,Brain
Breast,0.323008100697688,16,1.11731631584516,215,Breast
Cervix Uteri,0.323008100697688,9,1.18122531270573,11,Cervix Uteri
Colon,3.30980861676031,13,3.50634873659437,377,Colon
Esophagus,1.15051038328858,17,1.69420187976776,790,Esophagus
Fallopian Tube,0.276146344870609,6,1.08886613187688,7,Fallopian Tube
Heart,1.68639507044242,25,1.733454337304,486,Heart
Kidney,1.15051038328858,15,1.74304657474363,36,Kidney
Liver,3.40442049856353,25,2.39408677204201,141,Liver
Lung,13.0820579248061,43,4.03889322399062,374,Lung
Muscle,0.80819541149488,14,1.52441258462764,469,Muscle
Nerve,0.448821544719699,8,1.41683785834583,331,Nerve
Ovary,0.289505224697587,7,1.13074559848753,110,Ovary
Pancreas,0.80819541149488,11,1.61696620583717,199,Pancreas
Pituitary,0.289505224697587,11,1.10751109988848,126,Pituitary
Prostate,0.276146344870609,5,1.11361308941954,121,Prostate
Salivary Gland,2.58942916331486,17,2.48651519667408,71,Salivary Gland
Skin,0.80819541149488,19,1.43595970604844,659,Skin
Small Intestine,4.49660605406707,22,3.06533877883824,103,Small Intestine
Spleen,14.2963829768851,58,3.43783137604678,118,Spleen
Stomach,0.218278476027765,5,0.999979100703261,206,Stomach
Testis,0.0010016905240212,13,0.518578035669995,203,Testis
Thyroid,0.929043575055213,10,1.82604879258856,360,Thyroid
Uterus,0.347316866762595,2,1.78178094307127,93,Uterus
Vagina,1.64537678181178,9,2.64594470046083,95,Vagina
