Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
ICAM1,Intercellular adhesion molecule 1,Chapter X Diseases of the respiratory system,All influenza (not pneumonia),Inverse variance weighted,24,1.14 [1.06-1.22],0.0006981132680843
ICAM1,Intercellular adhesion molecule 1,Chapter X Diseases of the respiratory system,All influenza,Inverse variance weighted,24,1.11 [1.05-1.18],0.000297135347839
