Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
BOLA1,BolA-like protein 1,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,37008,361,1.41 [1.22-1.64],5.944927588293e-06
BOLA1,BolA-like protein 1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,28346,1283,1.28 [1.17-1.40],1.502780848970455e-07
BOLA1,BolA-like protein 1,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),37545,746,1.30 [1.16-1.45],5.647836847710844e-06
BOLA1,BolA-like protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",33275,132,1.80 [1.50-2.18],6.877992704197311e-10
BOLA1,BolA-like protein 1,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,28658,93,2.13 [1.75-2.59],5.466896160907374e-14
BOLA1,BolA-like protein 1,Chapter IX Diseases of the circulatory system,"Heart failure, strict",41558,354,1.53 [1.32-1.77],7.98962241099984e-09
BOLA1,BolA-like protein 1,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,34590,3495,1.15 [1.08-1.22],6.389933269494937e-06
BOLA1,BolA-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,30126,120,1.82 [1.47-2.25],3.4266753490300696e-08
BOLA1,BolA-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",42379,116,1.80 [1.46-2.22],3.0998130848364376e-08
BOLA1,BolA-like protein 1,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,39145,365,1.76 [1.55-1.99],2.3814805169542847e-19
BOLA1,BolA-like protein 1,Chapter XIV Diseases of the genitourinary system,Acute renal failure,39371,78,2.07 [1.69-2.52],1.030147737761513e-12
BOLA1,BolA-like protein 1,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,39375,82,2.50 [2.12-2.94],2.3208606324506667e-28
BOLA1,BolA-like protein 1,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,39388,95,1.91 [1.57-2.34],2.0837357591225369e-10
BOLA1,BolA-like protein 1,Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,42599,112,1.73 [1.41-2.12],1.6265111816128076e-07
