Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,2.12765876472391,19,2.10606148357504,610,Adipose Tissue
Adrenal Gland,0.41809704331783,21,1.16693087589715,159,Adrenal Gland
Artery,0.653245515335338,20,1.30285908781484,747,Artery
Bladder,0.114209267545294,1,0.756123577749684,13,Bladder
Brain,0.852737069191482,58,1.21940882846622,1401,Brain
Breast,0.332082388020508,22,1.10634708763374,215,Breast
Cervix Uteri,0.332082388020508,12,1.13418536662453,11,Cervix Uteri
Colon,3.52159075184006,16,3.10773727368677,377,Colon
Esophagus,1.46217197298,23,1.65065621718914,790,Esophagus
Fallopian Tube,0.332082388020508,9,1.17619223205506,7,Fallopian Tube
Heart,3.22627657589061,38,1.89744218567374,486,Heart
Kidney,1.38028946054904,20,1.67363321557242,36,Kidney
Liver,8.26513879911277,42,2.89642126199879,141,Liver
Lung,15.8825390180225,56,3.78786507958947,374,Lung
Muscle,0.788711400527931,18,1.41143067846608,469,Muscle
Nerve,2.08836701877774,17,2.16816158439066,331,Nerve
Ovary,0.15139540948427,8,0.930613634153457,110,Ovary
Pancreas,2.03164692255345,19,2.01128871681416,199,Pancreas
Pituitary,0.77158359410536,19,1.37759501151655,126,Pituitary
Prostate,0.281976233624227,7,1.12272894877983,121,Prostate
Salivary Gland,2.03164692255345,19,2.00128230528772,71,Salivary Gland
Skin,0.47287031104748,22,1.19735764497122,659,Skin
Small Intestine,6.86006317364957,31,3.11049888856268,103,Small Intestine
Spleen,12.4805918682008,66,2.8171701041964,118,Spleen
Stomach,0.124446104388015,6,0.864141231713924,206,Stomach
Testis,8.11939027776422e-05,17,0.488351184543894,203,Testis
Thyroid,0.812750544519633,12,1.57799703182543,360,Thyroid
Uterus,0.2669662292899,2,1.28311879860552,93,Uterus
Vagina,1.35723874878587,10,2.11714601769912,95,Vagina
