Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,2.6274832331186,17,2.5087941151524,610,Adipose Tissue
Adrenal Gland,0.0672300129928506,11,0.813799048314837,159,Adrenal Gland
Artery,1.02579153763318,18,1.5611283561799,747,Artery
Bladder,0.462214916299508,2,2.01335998316853,13,Bladder
Brain,0.231349336185929,36,1.00767967380033,1401,Brain
Breast,0.149056412590845,14,0.937336239194848,215,Breast
Cervix Uteri,0.945974841074622,13,1.63585498632443,11,Cervix Uteri
Colon,2.6274832331186,12,3.10316034103039,377,Colon
Esophagus,1.07651620485513,17,1.62433788472579,790,Esophagus
Fallopian Tube,0.499592412555639,8,1.39195258095602,7,Fallopian Tube
Heart,1.2170870158764,24,1.59549281685053,486,Heart
Kidney,1.2170870158764,16,1.78257958984091,36,Kidney
Liver,3.11448999697905,25,2.29536154432894,141,Liver
Lung,8.97044295449455,38,3.42206872538548,374,Lung
Muscle,0.945974841074622,15,1.56594665357552,469,Muscle
Nerve,0.484183479286533,8,1.35841155490888,331,Nerve
Ovary,0.711067858128504,10,1.54873844859117,110,Ovary
Pancreas,0.574230198024511,10,1.40935198821797,199,Pancreas
Pituitary,0.595334056200298,14,1.3514334133597,126,Pituitary
Prostate,0.402051840389355,6,1.28122908019815,121,Prostate
Salivary Gland,1.14099617555644,13,1.82304237281926,71,Salivary Gland
Skin,0.941526478773867,20,1.44920512927297,659,Skin
Small Intestine,3.68896670262981,21,2.80534518981776,103,Small Intestine
Spleen,8.33897485281326,48,2.7277780417122,118,Spleen
Stomach,0.0317363512369687,3,0.575245709476721,206,Stomach
Testis,8.29710496727211e-05,11,0.420702086035214,203,Testis
Thyroid,1.69012270360106,13,2.27597215488616,360,Thyroid
Uterus,0.402051840389355,2,1.7083054402642,93,Uterus
Vagina,1.14099617555644,8,2.25496318114875,95,Vagina
