Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.729875196739941,8,1.75796821897676,610,Adipose Tissue
Adrenal Gland,0.062516157608888,7,0.771129760095777,159,Adrenal Gland
Artery,0.729875196739941,12,1.54971659919028,747,Artery
Bladder,0.131224030856242,1,1.49898182957393,13,Bladder
Brain,0.231404623643598,26,1.08367306050628,1401,Brain
Breast,0.062516157608888,8,0.797558028086844,215,Breast
Cervix Uteri,0.729875196739941,9,1.68635455827068,11,Cervix Uteri
Colon,3.37173258449198,11,4.23565507806213,377,Colon
Esophagus,0.829389400998318,12,1.70731489741302,790,Esophagus
Fallopian Tube,0.131224030856242,4,1.03633311674247,7,Fallopian Tube
Heart,0.100484954373581,9,0.890904294935452,486,Heart
Kidney,1.17015365342459,12,1.99074266694404,36,Kidney
Liver,3.37173258449198,20,2.73429910280587,141,Liver
Lung,11.322194429056,34,4.55920351998206,374,Lung
Muscle,0.103321687920906,6,0.932699805068226,469,Muscle
Nerve,0.131224030856242,4,1.01136123441133,331,Nerve
Ovary,0.340770240165504,6,1.38367553499132,110,Ovary
Pancreas,0.131224030856242,5,1.04928728070175,199,Pancreas
Pituitary,0.50659163377173,10,1.43737983657775,126,Pituitary
Prostate,0.0029422110710674,1,0.317965842636895,121,Prostate
Salivary Gland,1.42877956766583,11,2.29694728113817,71,Salivary Gland
Skin,0.729875196739941,14,1.51054210075317,659,Skin
Small Intestine,2.00379552604928,13,2.58592126049721,103,Small Intestine
Spleen,10.7987010040767,42,3.55403756366723,118,Spleen
Stomach,0.100484954373581,3,0.85656104547082,206,Stomach
Testis,0.0001444425962516,6,0.341694636863529,203,Testis
Thyroid,0.89752361688653,8,2.08553993679852,360,Thyroid
Uterus,0.473968232603205,2,2.54372674109516,93,Uterus
Vagina,1.88664309313824,8,3.35771929824561,95,Vagina
