Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.662696386887713,5,2.72293990439335,610,Adipose Tissue
Adrenal Gland,0.0,2,0.54601734565788,159,Adrenal Gland
Artery,0.362466387345456,5,1.6002508361204,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.18763985927549,11,1.13622576745391,1401,Brain
Breast,0.18763985927549,5,1.23534803263451,215,Breast
Cervix Uteri,0.386818427493684,4,1.85743400621118,11,Cervix Uteri
Colon,1.23011188282715,5,4.77139010769844,377,Colon
Esophagus,0.634723921873749,6,2.11558585114223,790,Esophagus
Fallopian Tube,0.140306937630396,2,1.28415190552872,7,Fallopian Tube
Heart,0.362466387345456,6,1.47192883511075,486,Heart
Kidney,0.662696386887713,6,2.46678982643066,36,Kidney
Liver,1.63432642208777,10,3.38815323608554,141,Liver
Lung,0.115254871011312,3,0.99696138352549,374,Lung
Muscle,0.140306937630396,3,1.15573671497585,469,Muscle
Nerve,0.362466387345456,3,1.87981272917758,331,Nerve
Ovary,0.140306937630396,2,1.14303631151457,110,Ovary
Pancreas,0.474094661938621,4,2.08032608695652,199,Pancreas
Pituitary,0.0,1,0.356220220369267,126,Pituitary
Prostate,0.0408858707583885,1,0.788002305665349,121,Prostate
Salivary Gland,0.892290956966595,6,3.10496430889033,71,Salivary Gland
Skin,0.140306937630396,4,1.06957639432212,659,Skin
Small Intestine,0.634723921873749,5,2.46484133525654,103,Small Intestine
Spleen,0.51011797268791,8,1.67768232819074,118,Spleen
Stomach,0.0,0,0.0,206,Stomach
Testis,0.0,2,0.282269482626394,203,Testis
Thyroid,0.634723921873749,4,2.58425600864164,360,Thyroid
Uterus,0.0,0,0.0,93,Uterus
Vagina,0.634723921873749,3,3.12048913043478,95,Vagina
