Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,2.23680323414898,19,2.10606148357504,610,Adipose Tissue
Adrenal Gland,0.552039532780923,22,1.22249901284463,159,Adrenal Gland
Artery,1.1340973027207,23,1.49828795098707,747,Artery
Bladder,0.351279761918737,2,1.51224715549937,13,Bladder
Brain,0.81504033925028,57,1.19838453832025,1401,Brain
Breast,0.31882371015139,21,1.05605858365039,215,Breast
Cervix Uteri,0.351279761918737,12,1.13418536662453,11,Cervix Uteri
Colon,3.52159075184006,16,3.10773727368677,377,Colon
Esophagus,1.46217197298,23,1.65065621718914,790,Esophagus
Fallopian Tube,0.351279761918737,9,1.17619223205506,7,Fallopian Tube
Heart,2.66110274622585,36,1.79757680748038,486,Heart
Kidney,1.15121993231252,19,1.5899515547938,36,Kidney
Liver,8.26513879911277,42,2.89642126199879,141,Liver
Lung,15.8825390180225,56,3.78786507958947,374,Lung
Muscle,0.81504033925028,18,1.41143067846608,469,Muscle
Nerve,2.49532386961584,18,2.29570050111952,331,Nerve
Ovary,0.351279761918737,10,1.16326704269182,110,Ovary
Pancreas,2.66110274622585,21,2.22300331858407,199,Pancreas
Pituitary,0.61305224300759,18,1.30509001091041,126,Pituitary
Prostate,0.579746062246412,9,1.44350864843121,121,Prostate
Salivary Gland,2.03164692255345,19,2.00128230528772,71,Salivary Gland
Skin,0.51633600482857,22,1.19735764497122,659,Skin
Small Intestine,7.43124416626234,32,3.21083756238728,103,Small Intestine
Spleen,14.6204881792087,70,2.98790768626891,118,Spleen
Stomach,0.247745113356113,7,1.00816477033291,206,Stomach
Testis,1.32681221806e-05,15,0.430898104009318,203,Testis
Thyroid,0.81504033925028,12,1.57799703182543,360,Thyroid
Uterus,0.30038998477685,2,1.28311879860552,93,Uterus
Vagina,1.32247664252665,10,2.11714601769912,95,Vagina
