Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,2.04696369131519,14,2.45255006773331,610,Adipose Tissue
Adrenal Gland,0.352208023247257,13,1.14167263183011,159,Adrenal Gland
Artery,0.432208022391837,12,1.2354384077461,747,Artery
Bladder,0.177639049283699,1,1.19499250749251,13,Bladder
Brain,1.06742221920308,40,1.3290879924445,1401,Brain
Breast,0.168947338744592,12,0.953723236383569,215,Breast
Cervix Uteri,0.433829820985231,9,1.34436657092907,11,Cervix Uteri
Colon,1.70830278281744,9,2.76273497145057,377,Colon
Esophagus,2.06487854961067,19,2.15503733554581,790,Esophagus
Fallopian Tube,0.442095381582269,7,1.44579340412674,7,Fallopian Tube
Heart,1.30734653750414,21,1.65720659057923,486,Heart
Kidney,1.06742221920308,13,1.71927775781531,36,Kidney
Liver,8.49635711048743,33,3.5966549736908,141,Liver
Lung,8.59470317706627,34,3.63460979914654,374,Lung
Muscle,0.177639049283699,8,0.991401191401191,469,Muscle
Nerve,1.1361053947194,10,2.01565001263796,331,Nerve
Ovary,0.399063443669324,7,1.28691500806885,110,Ovary
Pancreas,0.820603227057086,10,1.67298951048951,199,Pancreas
Pituitary,0.432208022391837,11,1.26047154899895,126,Pituitary
Prostate,0.104420894885354,3,0.760449777495232,121,Prostate
Salivary Gland,1.06742221920308,11,1.83113279755071,71,Salivary Gland
Skin,1.35913993490749,20,1.72029769716145,659,Skin
Small Intestine,3.8346708508727,19,3.01296689092898,103,Small Intestine
Spleen,5.92658257794288,38,2.56345166929844,118,Spleen
Stomach,0.160069517499001,4,0.910470481899053,206,Stomach
Testis,0.0001771139077375,9,0.408599880445199,203,Testis
Thyroid,0.698943005839194,8,1.66259827129392,360,Thyroid
Uterus,0.432208022391837,2,2.02786607332062,93,Uterus
Vagina,1.89882702313074,9,3.01138111888112,95,Vagina
