Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,2.8851123398018,20,2.27220382044615,610,Adipose Tissue
Adrenal Gland,0.958070600971184,24,1.36690056600068,159,Adrenal Gland
Artery,1.14590126026377,22,1.46889237746381,747,Artery
Bladder,0.381769472419506,2,1.54996760609006,13,Bladder
Brain,2.10834773757495,65,1.40066586051832,1401,Brain
Breast,0.955801614853792,26,1.34011450977857,215,Breast
Cervix Uteri,0.712292112295272,14,1.3562216553288,11,Cervix Uteri
Colon,3.3025918649888,15,2.98617612182488,377,Colon
Esophagus,3.99906536213463,31,2.28029132556978,790,Esophagus
Fallopian Tube,1.49115785085759,14,1.87526944934352,7,Fallopian Tube
Heart,3.44695900061326,38,1.94477067556582,486,Heart
Kidney,3.12172720297824,25,2.14422396099415,36,Kidney
Liver,3.42479003226936,30,2.12047685523721,141,Liver
Lung,17.0553180560814,57,3.95167459955228,374,Lung
Muscle,0.799877236864553,17,1.36626774166457,469,Muscle
Nerve,1.15308744447803,13,1.69936207414693,331,Nerve
Ovary,1.15308744447803,14,1.6691958834816,110,Ovary
Pancreas,2.28771004131887,19,2.06145691609977,199,Pancreas
Pituitary,0.381769472419506,15,1.11470273040723,126,Pituitary
Prostate,0.496240478316964,8,1.31512402940974,121,Prostate
Salivary Gland,3.3025918649888,22,2.37507473968028,71,Salivary Gland
Skin,3.12172720297824,34,1.89661845886598,659,Skin
Small Intestine,4.44663937854992,26,2.6738777659563,103,Small Intestine
Spleen,11.9445507389425,64,2.79994148196913,118,Spleen
Stomach,0.269258140285628,7,1.03331173739337,206,Stomach
Testis,0.0001348642532796,17,0.500532279849977,203,Testis
Thyroid,1.49115785085759,14,1.88691708567485,360,Thyroid
Uterus,0.312562316150712,2,1.31512402940974,93,Uterus
Vagina,6.62543277802432,20,4.33990929705215,95,Vagina
