Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.972456372158969,8,1.94571239770243,610,Adipose Tissue
Adrenal Gland,0.0153130863099117,6,0.731557220395994,159,Adrenal Gland
Artery,0.21356944487967,8,1.14348020911128,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.271071676936347,24,1.10714320147318,1401,Brain
Breast,0.0153130863099117,7,0.772392362152065,215,Breast
Cervix Uteri,0.972456372158969,9,1.86645067614424,11,Cervix Uteri
Colon,2.9259432986985,10,4.26182417386657,377,Colon
Esophagus,1.06555026357868,12,1.88964949810762,790,Esophagus
Fallopian Tube,0.0661952530893795,3,0.860257101761956,7,Fallopian Tube
Heart,0.982914236842125,15,1.64341568968676,486,Heart
Kidney,0.972456372158969,10,1.83612187727848,36,Kidney
Liver,1.17522091749346,13,1.96710255842636,141,Liver
Lung,5.0035089971191,23,3.41354415459537,374,Lung
Muscle,1.02360975019723,11,1.8925656238763,469,Muscle
Nerve,0.156507632085802,4,1.11937068663002,331,Nerve
Ovary,0.745974855854711,7,1.78668782673637,110,Ovary
Pancreas,0.0823549290271074,4,0.929077669902913,199,Pancreas
Pituitary,0.0,2,0.318177284213326,126,Pituitary
Prostate,0.0,1,0.351923359811709,121,Prostate
Salivary Gland,1.23642833741293,10,2.31113848234555,71,Salivary Gland
Skin,0.982914236842125,14,1.67186213093069,659,Skin
Small Intestine,1.44554426105528,11,2.42176643813555,103,Small Intestine
Spleen,4.26345408435351,28,2.62239664891951,118,Spleen
Stomach,0.0823549290271074,3,0.948038438676441,206,Stomach
Testis,0.0,7,0.441217346629606,203,Testis
Thyroid,1.06978968346685,8,2.30826750286438,360,Thyroid
Uterus,0.568839963542703,2,2.81538687849367,93,Uterus
Vagina,1.98474352541785,8,3.71631067961165,95,Vagina
