Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.610411420404068,8,1.56569044502618,610,Adipose Tissue
Adrenal Gland,0.532194690219476,13,1.2754623933727,159,Adrenal Gland
Artery,0.0452083312889606,6,0.690108173076923,747,Artery
Bladder,0.209437789120787,1,1.33503069196429,13,Bladder
Brain,0.610411420404068,33,1.22499340553625,1401,Brain
Breast,0.610411420404068,15,1.33185959768409,215,Breast
Cervix Uteri,0.610411420404068,9,1.50190952845982,11,Cervix Uteri
Colon,4.17319129342613,13,4.45826763188073,377,Colon
Esophagus,0.610411420404068,11,1.3938625529661,790,Esophagus
Fallopian Tube,0.277130283917329,5,1.15373022762346,7,Fallopian Tube
Heart,0.841091940496062,17,1.49876087116745,486,Heart
Kidney,1.29779483044865,13,1.92075562005929,36,Kidney
Liver,1.49483787994732,16,1.94818811074919,141,Liver
Lung,8.57598220309175,32,3.82168530351438,374,Lung
Muscle,1.38143227322281,14,1.93826678240741,469,Muscle
Nerve,1.38143227322281,10,2.25185899849398,331,Nerve
Ovary,0.532194690219476,7,1.43772536057692,110,Ovary
Pancreas,0.981365159901935,10,1.86904296875,199,Pancreas
Pituitary,0.610411420404068,11,1.40818305864726,126,Pituitary
Prostate,0.130346291431544,3,0.849564985795455,121,Prostate
Salivary Gland,2.69453399010142,15,2.78961637126866,71,Salivary Gland
Skin,0.678712716461248,15,1.44142131266067,659,Skin
Small Intestine,2.86911738646593,16,2.83456753554502,103,Small Intestine
Spleen,6.02041897244282,36,2.71312689012097,118,Spleen
Stomach,0.345796270807089,5,1.27145780187075,206,Stomach
Testis,0.0008457284590255,9,0.456482678934871,203,Testis
Thyroid,1.76962626247417,11,2.55397175854037,360,Thyroid
Uterus,0.180523537235951,1,1.13275331439394,93,Uterus
Vagina,2.15687319796943,9,3.36427734375,95,Vagina
