Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,1.19888037760256,12,1.84708181533042,610,Adipose Tissue
Adrenal Gland,0.226665181654176,13,1.00312864117792,159,Adrenal Gland
Artery,1.58198919600687,20,1.80919295758005,747,Artery
Bladder,0.93294314506054,3,3.14993416721527,13,Bladder
Brain,0.259113005571829,35,1.02182571462131,1401,Brain
Breast,0.226665181654176,14,0.977651776364519,215,Breast
Cervix Uteri,0.35132902638962,9,1.18122531270573,11,Cervix Uteri
Colon,2.71207626127482,12,3.23662960301019,377,Colon
Esophagus,1.08260299803752,16,1.59454294566378,790,Esophagus
Fallopian Tube,0.259113005571829,6,1.08886613187688,7,Fallopian Tube
Heart,1.33078154113604,23,1.59477799031968,486,Heart
Kidney,1.4593261297546,16,1.85924967972654,36,Kidney
Liver,4.64723630758362,28,2.68137718468705,141,Liver
Lung,8.59352926357168,36,3.3813989782247,374,Lung
Muscle,0.383723537453765,11,1.19775274506457,469,Muscle
Nerve,1.22453847143911,11,1.94815205522551,331,Nerve
Ovary,0.589438390849131,9,1.45381576948397,110,Ovary
Pancreas,1.58198919600687,14,2.05795698924731,199,Pancreas
Pituitary,0.695479927100077,14,1.40955958167624,126,Pituitary
Prostate,0.383723537453765,6,1.33633570730345,121,Prostate
Salivary Gland,1.58198919600687,14,2.04771839726101,71,Salivary Gland
Skin,1.08260299803752,20,1.51153653268256,659,Skin
Small Intestine,3.57318790486813,20,2.78667161712568,103,Small Intestine
Spleen,10.2473282990617,51,3.02292069273079,118,Spleen
Stomach,0.226665181654176,5,0.999979100703261,206,Stomach
Testis,6.14751640050366e-05,10,0.398906181284612,203,Testis
Thyroid,1.77568385382359,13,2.37386343036513,360,Thyroid
Uterus,0.383723537453765,2,1.78178094307127,93,Uterus
Vagina,1.58198919600687,9,2.64594470046083,95,Vagina
