Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,2.27837538975696,19,2.17090032058362,610,Adipose Tissue
Adrenal Gland,0.47195190119556,21,1.2028569119852,159,Adrenal Gland
Artery,0.572606944121861,19,1.27582141917376,747,Artery
Bladder,0.120640470112963,1,0.779402182765923,13,Bladder
Brain,0.659445533268553,54,1.17026425058796,1401,Brain
Breast,0.186702640442927,19,0.984897770146012,215,Breast
Cervix Uteri,0.360142566894402,12,1.16910327414888,11,Cervix Uteri
Colon,3.67892478562905,16,3.20341447595535,377,Colon
Esophagus,0.929297277200841,20,1.4795431266065,790,Esophagus
Fallopian Tube,0.360142566894402,9,1.21240339541366,7,Fallopian Tube
Heart,2.85001353746465,36,1.85291839676427,486,Heart
Kidney,1.47171530062196,20,1.72515898161627,36,Kidney
Liver,8.12936658837551,41,2.91450718506606,141,Liver
Lung,16.4812873141555,56,3.90448122229063,374,Lung
Muscle,0.659445533268553,17,1.37405718146881,469,Muscle
Nerve,1.8323658419049,16,2.10344685469357,331,Nerve
Ovary,0.175578466809105,8,0.959264224942674,110,Ovary
Pancreas,1.50704709059258,17,1.8549771949829,199,Pancreas
Pituitary,0.659445533268553,18,1.34526952093844,126,Pituitary
Prostate,0.295472722470718,7,1.15729415016758,121,Prostate
Salivary Gland,1.77406934888894,18,1.95432189111455,71,Salivary Gland
Skin,0.4413948146421,21,1.17811949477214,659,Skin
Small Intestine,7.16414896747452,31,3.20626111204181,103,Small Intestine
Spleen,13.1096602003779,66,2.90390168095045,118,Spleen
Stomach,0.142363615513768,6,0.890745351732483,206,Stomach
Testis,2.62350415767854e-05,15,0.444164066162398,203,Testis
Thyroid,0.85909192449484,12,1.62657846838106,360,Thyroid
Uterus,0.264246367006174,2,1.32262188590581,93,Uterus
Vagina,1.01621901102129,9,1.96409350057013,95,Vagina
