Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.823983232956716,7,2.04498343840154,610,Adipose Tissue
Adrenal Gland,0.0085086970827812,4,0.585814528286005,159,Adrenal Gland
Artery,0.407406768165686,8,1.37350975555057,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.192972184928254,19,1.05280818526872,1401,Brain
Breast,0.0099512513320041,5,0.662693988352043,215,Breast
Cervix Uteri,0.243490489733651,5,1.24550968346522,11,Cervix Uteri
Colon,2.95811419005422,9,4.60724315938695,377,Colon
Esophagus,0.528350057604948,8,1.51318871374216,790,Esophagus
Fallopian Tube,0.0202163263795335,2,0.68887449159558,7,Fallopian Tube
Heart,0.708574863899749,12,1.57921227790308,486,Heart
Kidney,1.22951924970006,10,2.20548750273684,36,Kidney
Liver,1.73873459184607,13,2.36281706726432,141,Liver
Lung,6.08544303587734,22,3.9219627604579,374,Lung
Muscle,0.0099512513320041,3,0.619987042436022,469,Muscle
Nerve,0.252469608695349,4,1.34455021251186,331,Nerve
Ovary,0.850479777634251,7,2.14610899304777,110,Ovary
Pancreas,0.175685992980025,4,1.11597667638484,199,Pancreas
Pituitary,0.528350057604948,8,1.52873517312992,126,Pituitary
Prostate,0.0425712624171738,2,0.845436876049121,121,Prostate
Salivary Gland,2.21837772800116,11,3.05366752244608,71,Salivary Gland
Skin,0.850479777634251,12,1.7213007861977,659,Skin
Small Intestine,2.95811419005422,13,3.43784284194382,103,Small Intestine
Spleen,6.11902731499691,29,3.26243181604439,118,Spleen
Stomach,0.0282399594947925,2,0.759167807064517,206,Stomach
Testis,0.0,7,0.52997535513527,203,Testis
Thyroid,0.528350057604948,5,1.73288303786466,360,Thyroid
Uterus,0.580656092736186,2,3.38174750419648,93,Uterus
Vagina,1.41704196547249,6,3.34793002915452,95,Vagina
