Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,2.24066976277359,13,2.60530890052356,610,Adipose Tissue
Adrenal Gland,0.186210864919607,10,1.0046719160105,159,Adrenal Gland
Artery,0.750490670327584,13,1.53112,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.386342171940202,30,1.14035749751738,1401,Brain
Breast,0.349523481005213,13,1.1819809976247,215,Breast
Cervix Uteri,0.292285718985955,7,1.1961875,11,Cervix Uteri
Colon,2.52348412448396,10,3.51174311926606,377,Colon
Esophagus,2.18169898851055,17,2.20585084745763,790,Esophagus
Fallopian Tube,0.591049628733396,7,1.65398765432099,7,Fallopian Tube
Heart,1.4030610645738,19,1.71528773584906,486,Heart
Kidney,2.09068137520793,15,2.26944664031621,36,Kidney
Liver,2.28199978710878,18,2.24431270358306,141,Liver
Lung,5.6534928983911,26,3.17964217252396,374,Lung
Muscle,0.100497651470372,6,0.850622222222222,469,Muscle
Nerve,0.386342171940202,6,1.3835421686747,331,Nerve
Ovary,0.186210864919607,5,1.05159340659341,110,Ovary
Pancreas,0.386342171940202,7,1.33973,199,Pancreas
Pituitary,0.386342171940202,10,1.3108904109589,126,Pituitary
Prostate,0.0329509343613659,2,0.579969696969697,121,Prostate
Salivary Gland,2.70655873519695,15,2.8565671641791,71,Salivary Gland
Skin,2.52348412448396,22,2.16482262210797,659,Skin
Small Intestine,2.00227469603799,13,2.35836018957346,103,Small Intestine
Spleen,6.15512062698267,36,2.77824193548387,118,Spleen
Stomach,0.186210864919607,4,1.04157823129252,206,Stomach
Testis,0.0,12,0.623251017639077,203,Testis
Thyroid,0.866106316262658,8,1.90201242236025,360,Thyroid
Uterus,0.169983103709515,1,1.15993939393939,93,Uterus
Vagina,6.15512062698267,15,5.7417,95,Vagina
