Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,1.58758048617386,8,2.93638647565349,610,Adipose Tissue
Adrenal Gland,0.132003587087739,5,0.920029227115841,159,Adrenal Gland
Artery,0.117366699601518,4,0.862845872076641,747,Artery
Bladder,0.0,0,0.0,13,Bladder
Brain,0.855849056174273,21,1.46199679168895,1401,Brain
Breast,0.171105741075993,6,0.99913862859231,215,Breast
Cervix Uteri,0.457169337079944,5,1.564871140764,11,Cervix Uteri
Colon,3.00739715861945,8,5.14541116375979,377,Colon
Esophagus,0.425112371941935,6,1.42588936487242,790,Esophagus
Fallopian Tube,0.464389191662522,4,1.73101795324018,7,Fallopian Tube
Heart,1.8069101611678,14,2.3148282535075,486,Heart
Kidney,0.370020092480339,5,1.3854985594116,36,Kidney
Liver,3.34497484326563,15,3.42538568922934,141,Liver
Lung,3.34497484326563,15,3.3597233437489,374,Lung
Muscle,0.464389191662522,6,1.55791615791616,469,Muscle
Nerve,0.664671334915285,5,2.11163334657311,331,Nerve
Ovary,0.215958231421271,3,1.15559715010264,110,Ovary
Pancreas,1.14036237442404,7,2.45371794871795,199,Pancreas
Pituitary,1.14036237442404,9,2.16080836971248,126,Pituitary
Prostate,0.039099119983373,1,0.531107781107781,121,Prostate
Salivary Gland,0.479365630562932,5,1.74393599766734,71,Salivary Gland
Skin,1.14036237442404,11,1.98243829863367,659,Skin
Small Intestine,3.48879345434273,13,4.3193410065448,103,Small Intestine
Spleen,3.14333347191532,19,2.68552079640789,118,Spleen
Stomach,0.479365630562932,4,1.90765243826468,206,Stomach
Testis,0.0280676454129061,7,0.665866471836621,203,Testis
Thyroid,0.273731655521091,3,1.30632721315951,360,Thyroid
Uterus,0.282552451275556,1,2.12443112443112,93,Uterus
Vagina,0.479365630562932,3,2.10318681318681,95,Vagina
