Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,2.77548595898151,18,2.35159764363775,610,Adipose Tissue
Adrenal Gland,1.30739811543908,23,1.50635293795577,159,Adrenal Gland
Artery,0.675995005046463,17,1.30523718784475,747,Artery
Bladder,0.461276769616932,2,1.78236170609052,13,Bladder
Brain,1.60155717581751,55,1.36287836513376,1401,Brain
Breast,1.13159987585679,24,1.42250245426702,215,Breast
Cervix Uteri,0.476151358338479,11,1.22537367293723,11,Cervix Uteri
Colon,3.40885720572845,14,3.20498068251139,377,Colon
Esophagus,4.21163617912205,29,2.45301305990763,790,Esophagus
Fallopian Tube,1.31490232895728,12,1.84837510261239,7,Fallopian Tube
Heart,3.6522664679667,35,2.05980480184989,486,Heart
Kidney,2.82315000772531,22,2.16983164219715,36,Kidney
Liver,3.97893843790096,29,2.35712981326629,141,Liver
Lung,12.8703996122647,47,3.74694569523183,374,Lung
Muscle,1.37713942885517,18,1.66353759235115,469,Muscle
Nerve,1.52828376011011,13,1.95415560547274,331,Nerve
Ovary,1.31326455539894,13,1.78236170609052,110,Ovary
Pancreas,2.18515712312537,17,2.12101043024772,199,Pancreas
Pituitary,0.606899138878926,15,1.28183547355825,126,Pituitary
Prostate,0.476151358338479,7,1.32326853937023,121,Prostate
Salivary Gland,2.8558414491896,19,2.3587473324382,71,Salivary Gland
Skin,3.40885720572845,32,2.05269420135875,659,Skin
Small Intestine,3.40885720572845,21,2.48348029189864,103,Small Intestine
Spleen,9.41954509038595,54,2.71666421331539,118,Spleen
Stomach,0.236412367812869,6,1.0184924034803,206,Stomach
Testis,0.0001559897889319,14,0.474006640968442,203,Testis
Thyroid,1.60155717581751,13,2.0148436677545,360,Thyroid
Uterus,0.114951219745964,1,0.756153451068705,93,Uterus
Vagina,7.64726734755737,20,4.99061277705345,95,Vagina
