Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.943986418425104,9,1.94361572486008,610,Adipose Tissue
Adrenal Gland,0.232226371288096,10,1.08262059914924,159,Adrenal Gland
Artery,0.742569240107076,12,1.52299734748011,747,Artery
Bladder,0.202747872104544,1,1.47313731527094,13,Bladder
Brain,0.508400876060177,29,1.18787239324727,1401,Brain
Breast,0.178843767226362,10,0.979758784503235,215,Breast
Cervix Uteri,0.943986418425104,10,1.84142164408867,11,Cervix Uteri
Colon,2.10880317980357,9,3.40578535273648,377,Colon
Esophagus,2.00533759021641,16,2.23717124488603,790,Esophagus
Fallopian Tube,0.742569240107076,7,1.78231428267348,7,Fallopian Tube
Heart,0.742569240107076,15,1.45923979342876,486,Heart
Kidney,1.93052225317463,14,2.28248943709963,36,Kidney
Liver,3.6903304557666,21,2.82151381556779,141,Liver
Lung,12.5867545243216,36,4.74416106643164,374,Lung
Muscle,0.0730983024430278,5,0.763848978288634,469,Muscle
Nerve,0.503957833983334,6,1.4908859576236,331,Nerve
Ovary,0.411985504267751,6,1.35981906025009,110,Ovary
Pancreas,0.503957833983334,7,1.44367456896552,199,Pancreas
Pituitary,0.178843767226362,7,0.988818197921587,126,Pituitary
Prostate,0.0639553720627921,2,0.624967345872518,121,Prostate
Salivary Gland,1.53085450135055,11,2.2573447418082,71,Salivary Gland
Skin,0.927092884243986,15,1.59053386224625,659,Skin
Small Intestine,2.82513064549217,15,2.93231124366727,103,Small Intestine
Spleen,5.58066020162094,33,2.74431225667408,118,Spleen
Stomach,0.110387794553969,3,0.841792751583392,206,Stomach
Testis,0.001092317220616,8,0.447737800028073,203,Testis
Thyroid,2.02886080259859,11,2.81817573356179,360,Thyroid
Uterus,0.508400876060177,2,2.49986938349007,93,Uterus
Vagina,1.9654487626676,8,3.2998275862069,95,Vagina
