Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,2.16191468675634,17,2.10825644082733,610,Adipose Tissue
Adrenal Gland,1.27806514090618,24,1.49208700397599,159,Adrenal Gland
Artery,1.10274718748306,20,1.45765422696116,747,Artery
Bladder,0.431021520064021,2,1.69192008486563,13,Bladder
Brain,2.06317780996027,60,1.41133353653141,1401,Brain
Breast,1.27806514090618,26,1.4628477693375,215,Breast
Cervix Uteri,0.747886115902944,13,1.37468506895332,11,Cervix Uteri
Colon,3.14381536517139,14,3.04235171223544,377,Colon
Esophagus,3.22859022516777,27,2.16795183755664,790,Esophagus
Fallopian Tube,1.44090310677336,13,1.90079910768855,7,Fallopian Tube
Heart,3.54824312803318,36,2.01115028955726,486,Heart
Kidney,2.56598006031544,22,2.05972879896685,36,Kidney
Liver,3.56835011998648,29,2.23752297868223,141,Liver
Lung,12.0278710919264,47,3.55681602505298,374,Lung
Muscle,1.25719536203286,18,1.57912541254125,469,Muscle
Nerve,1.38985442589966,13,1.85499671955147,331,Nerve
Ovary,1.20466390909575,13,1.69192008486563,110,Ovary
Pancreas,2.65228758881661,19,2.25025371287129,199,Pancreas
Pituitary,0.862598373338163,17,1.37903075410281,126,Pituitary
Prostate,0.871724989636347,9,1.61501462646265,121,Prostate
Salivary Gland,3.00111146971607,20,2.35690360080784,71,Salivary Gland
Skin,3.07264826932102,32,1.94853521341851,659,Skin
Small Intestine,4.12446817476755,24,2.69424241002299,103,Small Intestine
Spleen,10.0290121604532,57,2.72208110427978,118,Spleen
Stomach,0.35378387505205,7,1.12794672324375,206,Stomach
Testis,0.0003213755827207,16,0.514233512903529,203,Testis
Thyroid,2.14794122199779,15,2.20685228460734,360,Thyroid
Uterus,0.357415792413235,2,1.43556855685569,93,Uterus
Vagina,7.26269533231593,20,4.73737623762376,95,Vagina
