Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,2.66424515878105,16,2.65881760482057,610,Adipose Tissue
Adrenal Gland,0.324754614733665,13,1.08297967729158,159,Adrenal Gland
Artery,0.436245273940495,13,1.26958540630182,747,Artery
Bladder,0.212280107169728,1,1.13355839848377,13,Bladder
Brain,0.712478975849958,39,1.22924108355936,1401,Brain
Breast,0.213622603506086,13,0.980083745957465,215,Breast
Cervix Uteri,0.324754614733665,8,1.13355839848377,11,Cervix Uteri
Colon,2.50170075878292,11,3.20308244709176,377,Colon
Esophagus,1.17676582998782,16,1.72147173735841,790,Esophagus
Fallopian Tube,0.417694210357636,7,1.37146571668407,7,Fallopian Tube
Heart,1.80482289728775,24,1.79658312212522,486,Heart
Kidney,0.712478975849958,12,1.5054372406741,36,Kidney
Liver,7.3218189037254,32,3.30836587961387,141,Liver
Lung,13.2481511348622,42,4.25899257705085,374,Lung
Muscle,0.355074601110525,10,1.17554204287206,469,Muscle
Nerve,1.68346321797711,12,2.29443145717197,331,Nerve
Ovary,0.355074601110525,7,1.22075519836714,110,Ovary
Pancreas,0.963903901041399,11,1.74567993366501,199,Pancreas
Pituitary,0.440858606301338,12,1.30436856811831,126,Pituitary
Prostate,0.324754614733665,5,1.20225890748279,121,Prostate
Salivary Gland,2.12296767634851,15,2.36862948936907,71,Salivary Gland
Skin,1.04826792183625,19,1.55026495628115,659,Skin
Small Intestine,4.59464297408145,21,3.15892103463724,103,Small Intestine
Spleen,6.71324230620807,41,2.62363919649066,118,Spleen
Stomach,0.356910856582383,6,1.29549531255288,206,Stomach
Testis,0.0013282864440808,12,0.516791888589616,203,Testis
Thyroid,1.11792251170469,10,1.97140591040656,360,Thyroid
Uterus,0.392944442275544,2,1.92361425197246,93,Uterus
Vagina,1.40157068490725,8,2.53917081260365,95,Vagina
