Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,1.15678420566088,8,2.32357538508233,610,Adipose Tissue
Adrenal Gland,0.416620813234477,9,1.31044162957891,159,Adrenal Gland
Artery,0.827920407400267,10,1.70693422519509,747,Artery
Bladder,0.279981971804067,1,1.98126293995859,13,Bladder
Brain,0.1956594466196,18,0.991615215232503,1401,Brain
Breast,0.316888299423359,9,1.18593411132913,215,Breast
Cervix Uteri,0.694378856751088,7,1.73360507246377,11,Cervix Uteri
Colon,2.23393171565432,8,4.07158622523601,377,Colon
Esophagus,1.17236505280758,11,2.06857283222795,790,Esophagus
Fallopian Tube,0.316888299423359,4,1.36976203256397,7,Fallopian Tube
Heart,0.929110152368235,13,1.70089554279464,486,Heart
Kidney,0.767305216311456,8,1.75416165435069,36,Kidney
Liver,1.15678420566088,11,1.98771656517018,141,Liver
Lung,3.61895642079918,18,3.19027642728157,374,Lung
Muscle,0.127262425843477,4,0.821857219538379,469,Muscle
Nerve,0.190589391113411,3,1.00256678889471,331,Nerve
Ovary,0.279981971804067,4,1.21923873228221,110,Ovary
Pancreas,0.827920407400267,7,1.94163768115942,199,Pancreas
Pituitary,0.591666083510135,8,1.51987294024221,126,Pituitary
Prostate,0.129574745135495,2,0.840535792709706,121,Prostate
Salivary Gland,1.34437972636877,9,2.48397144711226,71,Salivary Gland
Skin,1.94252963644626,16,2.28176297455385,659,Skin
Small Intestine,1.60893326438742,10,2.62916409094031,103,Small Intestine
Spleen,3.92644724112923,25,2.79613721365124,118,Spleen
Stomach,0.663706970930233,5,1.88691708567485,206,Stomach
Testis,0.0084560229076162,7,0.526903034235935,203,Testis
Thyroid,0.827920407400267,6,2.06740480691331,360,Thyroid
Uterus,0.263037098413234,1,1.68107158541941,93,Uterus
Vagina,2.35834583624682,8,4.43802898550725,95,Vagina
