Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.907862191586647,9,1.85563312003103,610,Adipose Tissue
Adrenal Gland,0.579628658955541,13,1.34369700700993,159,Adrenal Gland
Artery,0.201553696231401,8,0.969370053814498,747,Artery
Bladder,0.223566581284179,1,1.40645208700764,13,Bladder
Brain,0.602318724883538,31,1.21231421203837,1401,Brain
Breast,0.667328577115411,15,1.40311134570834,215,Breast
Cervix Uteri,0.34503738844933,7,1.23064557613169,11,Cervix Uteri
Colon,3.68986957005809,12,4.33548533242723,377,Colon
Esophagus,0.519476270371455,10,1.33493757410895,790,Esophagus
Fallopian Tube,0.304149837898715,5,1.2154524208708,7,Fallopian Tube
Heart,0.804416339326618,16,1.48606258249864,486,Heart
Kidney,1.07937691713031,12,1.86785731713268,36,Kidney
Liver,1.40352661342117,15,1.92413640567821,141,Liver
Lung,6.59556375624278,28,3.52287040323959,374,Lung
Muscle,0.976011090750739,12,1.75025148605396,469,Muscle
Nerve,1.43942794912938,10,2.37232882145867,331,Nerve
Ovary,0.579628658955541,7,1.51464070908515,110,Ovary
Pancreas,1.07281194575859,10,1.9690329218107,199,Pancreas
Pituitary,0.667328577115411,11,1.48351795478888,126,Pituitary
Prostate,0.168370597262231,3,0.895014964459409,121,Prostate
Salivary Gland,2.32917597449453,14,2.74293143336814,71,Salivary Gland
Skin,0.667328577115411,14,1.4172987612005,659,Skin
Small Intestine,2.29971307752682,14,2.61293468297154,103,Small Intestine
Spleen,5.59936456010547,34,2.69948061861144,118,Spleen
Stomach,0.223566581284179,4,1.07158254248201,206,Stomach
Testis,0.0037854299496517,10,0.534337292214572,203,Testis
Thyroid,1.94046368956614,11,2.69060399253636,360,Thyroid
Uterus,0.201553696231401,1,1.19335328594588,93,Uterus
Vagina,2.29971307752682,9,3.54425925925926,95,Vagina
