Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,2.14578647461386,19,2.06718738452968,610,Adipose Tissue
Adrenal Gland,0.542409216760545,22,1.19993388448594,159,Adrenal Gland
Artery,1.55354510132082,25,1.59851332164036,747,Artery
Bladder,0.341221724630973,2,1.48433379866605,13,Bladder
Brain,1.30438554988911,62,1.27944561791671,1401,Brain
Breast,0.937735960026018,27,1.33272725865978,215,Breast
Cervix Uteri,1.13392065786804,17,1.57710466108267,11,Cervix Uteri
Colon,3.42580452086337,16,3.05037404496509,377,Colon
Esophagus,2.40821028691907,27,1.90195991829073,790,Esophagus
Fallopian Tube,1.58696034941872,15,1.92413640567821,7,Fallopian Tube
Heart,2.12660127229576,34,1.6663747362383,486,Heart
Kidney,1.83861876868706,22,1.80701505924562,36,Kidney
Liver,5.59915210708704,37,2.50451110002935,141,Liver
Lung,18.2387755410854,60,3.98351562581303,374,Lung
Muscle,0.850535601016598,18,1.38537821208831,469,Muscle
Nerve,1.04100861897064,13,1.62740211660976,331,Nerve
Ovary,0.341221724630973,10,1.14179522974311,110,Ovary
Pancreas,1.04100861897064,15,1.55855048859935,199,Pancreas
Pituitary,0.51382123374338,17,1.20983371261137,126,Pituitary
Prostate,0.297826224089078,7,1.10200539597934,121,Prostate
Salivary Gland,3.28708017714411,23,2.37788797597247,71,Salivary Gland
Skin,1.55848979832136,29,1.54920185670544,659,Skin
Small Intestine,5.59915210708704,29,2.8561114798977,103,Small Intestine
Spleen,16.4279822575295,74,3.1003423697944,118,Spleen
Stomach,0.232134283180984,7,0.989555865777364,206,Stomach
Testis,5.44955445489241e-05,17,0.479337101875874,203,Testis
Thyroid,1.58696034941872,15,1.93608756347745,360,Thyroid
Uterus,0.291316674434782,2,1.2594347382621,93,Uterus
Vagina,2.90238803865637,14,2.90929424538545,95,Vagina
