Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.2410290014034,3,1.51824528002538,610,Adipose Tissue
Adrenal Gland,0.0072259254547821,1,0.253705029295581,159,Adrenal Gland
Artery,0.0425294098761319,3,0.892261072261072,747,Artery
Bladder,0.250261616162774,1,3.45220057720058,13,Bladder
Brain,0.120118493057539,11,1.05588657177535,1401,Brain
Breast,0.0072259254547821,2,0.459200076777274,215,Breast
Cervix Uteri,0.310097420349083,4,1.72610028860029,11,Cervix Uteri
Colon,1.38816267991261,5,4.43401908998239,377,Colon
Esophagus,0.703363409736159,7,2.29366546824174,790,Esophagus
Fallopian Tube,0.0199375044896241,1,0.596676642972939,7,Fallopian Tube
Heart,0.250261616162774,6,1.36785305889079,486,Heart
Kidney,0.448792009602016,5,1.91030861979479,36,Kidney
Liver,0.703363409736159,7,2.20401079195867,141,Liver
Lung,3.15562640035809,13,4.01469971278278,374,Lung
Muscle,0.0910509938554622,3,1.07401795735129,469,Muscle
Nerve,0.0199375044896241,1,0.582298892539856,331,Nerve
Ovary,0.0874487051701087,2,1.06221556221556,110,Ovary
Pancreas,0.0098673689765049,1,0.483308080808081,199,Pancreas
Pituitary,0.0199375044896241,2,0.662065864120659,126,Pituitary
Prostate,0.0199375044896241,1,0.732284970921335,121,Prostate
Salivary Gland,0.230212454604593,3,1.44271068897935,71,Salivary Gland
Skin,0.685243760189125,8,1.98789956116434,659,Skin
Small Intestine,1.62741063895381,8,3.66489539949256,103,Small Intestine
Spleen,1.38816267991261,12,2.33858748778104,118,Spleen
Stomach,0.310097420349083,3,1.97268604411462,206,Stomach
Testis,0.0072259254547821,3,0.393466551539822,203,Testis
Thyroid,0.555963922635561,4,2.40153083631345,360,Thyroid
Uterus,0.250261616162774,1,2.92913988368534,93,Uterus
Vagina,0.555963922635561,3,2.89984848484848,95,Vagina
