Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.656859468156999,6,2.0948610832406,610,Adipose Tissue
Adrenal Gland,0.0184564646298188,4,0.700119802097909,159,Adrenal Gland
Artery,0.97889795860023,10,2.05188957384079,747,Artery
Bladder,0.254860449709025,1,2.38165754106521,13,Bladder
Brain,0.120663668439956,15,0.993342767872281,1401,Brain
Breast,0.0145312051037558,3,0.47520007945244,215,Breast
Cervix Uteri,0.720414875947971,7,2.08395034843206,11,Cervix Uteri
Colon,0.637509180610768,4,2.44720774861746,377,Colon
Esophagus,1.09257226637516,10,2.26055631016359,790,Esophagus
Fallopian Tube,0.0145312051037558,1,0.41164451327053,7,Fallopian Tube
Heart,0.435530303935045,9,1.415513444218,486,Heart
Kidney,0.637509180610768,7,1.84507856936277,36,Kidney
Liver,1.0628682666276,10,2.17219580292592,141,Liver
Lung,3.79794789969518,17,3.62194565350491,374,Lung
Muscle,0.398702779402472,6,1.48192024777391,469,Muscle
Nerve,0.0640263397585354,2,0.803450736744889,331,Nerve
Ovary,0.303280581970663,4,1.46563540988628,110,Ovary
Pancreas,0.116993205192577,3,1.00029616724739,199,Pancreas
Pituitary,0.09280459387792,4,0.913512481504463,126,Pituitary
Prostate,0.0156383428331224,1,0.505200084468377,121,Prostate
Salivary Gland,0.435530303935045,5,1.65886594900064,71,Salivary Gland
Skin,0.495389047333884,9,1.5428732656772,659,Skin
Small Intestine,1.46879987850773,9,2.84444407748072,103,Small Intestine
Spleen,2.56022811765706,19,2.55451978194897,118,Spleen
Stomach,0.244376833024105,3,1.36094716632298,206,Stomach
Testis,0.0145312051037558,6,0.542901583309301,203,Testis
Thyroid,1.53460532914897,8,3.31361049191681,360,Thyroid
Uterus,0.244376833024105,1,2.02080033787351,93,Uterus
Vagina,0.435530303935045,3,2.00059233449477,95,Vagina
