Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,2.25699981424759,10,3.23239317682824,610,Adipose Tissue
Adrenal Gland,0.185623876383502,6,0.972263144526289,159,Adrenal Gland
Artery,0.0797414142692099,4,0.759861042183623,747,Artery
Bladder,0.294947126978457,1,2.20495391705069,13,Bladder
Brain,0.671933085855565,22,1.34880994330013,1401,Brain
Breast,0.215058733007569,7,1.02653436518274,215,Breast
Cervix Uteri,0.342245855693723,5,1.37809619815668,11,Cervix Uteri
Colon,3.29102319644491,9,5.09769162474105,377,Colon
Esophagus,0.409772604071266,7,1.46498633132859,790,Esophagus
Fallopian Tube,0.364458129049028,4,1.52441258462764,7,Fallopian Tube
Heart,1.40034781746786,14,2.03854230066951,486,Heart
Kidney,0.409772604071266,6,1.46415912278465,36,Kidney
Liver,3.0443283061305,15,3.01654933277293,141,Liver
Lung,3.66070019609259,17,3.35322065340616,374,Lung
Muscle,0.251204707922856,5,1.14330943847073,469,Muscle
Nerve,0.559967417983962,5,1.8595996890789,331,Nerve
Ovary,0.30597601666288,4,1.35689471818504,110,Ovary
Pancreas,1.22278592964888,8,2.46954838709677,199,Pancreas
Pituitary,1.16672996841914,10,2.11433937251436,126,Pituitary
Prostate,0.0391591237894665,1,0.467717497556207,121,Prostate
Salivary Gland,0.409772604071266,5,1.53578879794575,71,Salivary Gland
Skin,0.813752164125148,11,1.74582469524836,659,Skin
Small Intestine,3.387791511152,13,3.80380675737655,103,Small Intestine
Spleen,5.32592571520856,26,3.23630332986472,118,Spleen
Stomach,0.671933085855565,5,2.09995611147685,206,Stomach
Testis,0.0391591237894665,8,0.670162384558148,203,Testis
Thyroid,0.231719937674701,3,1.1504107393308,360,Thyroid
Uterus,0.260026224539219,1,1.87086999022483,93,Uterus
Vagina,0.678842029151592,4,2.46954838709677,95,Vagina
