Unnamed: 0,Log10PValue,Tissue.Specific.Genes,fold.change,samples,Tissue
Adipose Tissue,0.922267190672972,11,1.73855847523412,610,Adipose Tissue
Adrenal Gland,0.111064317397694,11,0.871560810419202,159,Adrenal Gland
Artery,0.978275910695262,17,1.57904877456928,747,Artery
Bladder,0.484913278653517,2,2.15626408292023,13,Bladder
Brain,0.489431321682517,38,1.13915838342956,1401,Brain
Breast,0.128263246887732,13,0.932161670051028,215,Breast
Cervix Uteri,1.0195678091481,13,1.75196456737269,11,Cervix Uteri
Colon,1.85950053240916,10,2.76951350099847,377,Colon
Esophagus,1.24440415678266,17,1.73963000588141,790,Esophagus
Fallopian Tube,0.728425652604939,9,1.67709428671574,7,Fallopian Tube
Heart,0.529008746495252,18,1.28155318135825,486,Heart
Kidney,1.47257289617225,16,1.90910337776337,36,Kidney
Liver,3.59051978100084,25,2.45828152775922,141,Liver
Lung,12.1158377260556,41,3.95429898912529,374,Lung
Muscle,0.123251419221342,8,0.894450286248393,469,Muscle
Nerve,0.522432064216411,8,1.45482877883775,331,Nerve
Ovary,0.470013359102993,8,1.32693174333553,110,Ovary
Pancreas,0.489431321682517,9,1.35844637223975,199,Pancreas
Pituitary,0.529008746495252,13,1.34397281880645,126,Pituitary
Prostate,0.269459829641913,5,1.14347337730618,121,Prostate
Salivary Gland,2.640304242628,17,2.55318831708963,71,Salivary Gland
Skin,0.724808010371979,18,1.39686002286863,659,Skin
Small Intestine,3.61009578180343,20,2.86139309581832,103,Small Intestine
Spleen,12.1158377260556,53,3.22570151114277,118,Spleen
Stomach,0.0456029881968087,3,0.616075452262924,206,Stomach
Testis,0.0006474623731886,12,0.491522884573405,203,Testis
Thyroid,1.87338273932458,13,2.43751591982287,360,Thyroid
Uterus,0.423610937252602,2,1.8295574036899,93,Uterus
Vagina,1.66681646930389,9,2.7168927444795,95,Vagina
