Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACE2,Angiotensin-converting enzyme 2,39256,1358,1.29 [1.18-1.41],7.853640173101322e-09
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ADA2,Adenosine deaminase 2,39719,1370,1.32 [1.19-1.48],6.088890437522695e-07
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,39818,1378,1.30 [1.16-1.46],7.644394551579047e-06
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,40085,1390,0.79 [0.71-0.87],9.417153392066643e-06
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,39256,1358,1.16 [1.10-1.23],4.02953032246433e-07
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ADM,Pro-adrenomedullin,40316,1402,1.76 [1.46-2.11],2.0700692189062442e-09
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,AGR2,Anterior gradient protein 2 homolog,38721,1341,1.18 [1.12-1.24],5.902855389051507e-11
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,AGRN,Agrin,40118,1388,1.51 [1.32-1.73],1.0237960926426523e-09
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,AMBP,Protein AMBP,40253,1399,1.72 [1.36-2.19],6.870971263386196e-06
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ANGPTL2,Angiopoietin-related protein 2,39981,1383,1.40 [1.24-1.58],4.0000294385476994e-08
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ANXA10,Annexin A10,39044,1351,1.35 [1.28-1.42],8.86011838757385e-29
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,APOA1,Apolipoprotein A-I,34888,1228,0.54 [0.43-0.68],1.613826147132832e-07
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,APOF,Apolipoprotein F,34877,1231,0.65 [0.55-0.77],1.1958714624394935e-06
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ASGR1,Asialoglycoprotein receptor 1,39688,1382,1.92 [1.65-2.25],1.0202409312570302e-16
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,39050,1356,1.18 [1.10-1.27],9.836787218673864e-06
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,BGLAP,Osteocalcin,34852,1224,1.15 [1.08-1.23],8.353083542683713e-06
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,BOC,Brother of CDO,39256,1358,0.59 [0.48-0.73],1.004249243489434e-06
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,BPIFB2,BPI fold-containing family B member 2,34792,1223,1.20 [1.11-1.30],4.5754656204425305e-06
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,BST2,Bone marrow stromal antigen 2,40320,1400,1.39 [1.28-1.50],3.0826057986737294e-15
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,C19orf12,Protein C19orf12,39044,1351,1.17 [1.09-1.25],8.711695611107608e-06
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,C1RL,Complement C1r subcomponent-like protein,34825,1226,1.98 [1.48-2.64],4.095973262682939e-06
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,CA14,Carbonic anhydrase 14,40316,1402,0.70 [0.61-0.80],2.984987439291004e-07
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,CA6,Carbonic anhydrase 6,39850,1377,0.77 [0.71-0.83],7.369717884819446e-12
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,CA9,Carbonic anhydrase 9,40316,1402,1.68 [1.53-1.84],2.424588504897334e-28
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,CBLIF,Cobalamin binding intrinsic factor,39887,1396,1.67 [1.57-1.79],2.7196389794098096e-53
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,CCL11,Eotaxin,40405,1405,1.37 [1.21-1.56],1.471843885207812e-06
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,CCL20,C-C motif chemokine 20,40405,1405,1.13 [1.08-1.19],1.4089852325080664e-06
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,CCL21,C-C motif chemokine 21,40118,1388,1.30 [1.17-1.44],3.956993245060858e-07
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,CD163,Scavenger receptor cysteine-rich type 1 protein M130,40114,1385,1.41 [1.26-1.57],6.876393019896527e-10
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,CD27,CD27 antigen,40085,1390,1.34 [1.19-1.49],3.8292510533897177e-07
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,CD300A,CMRF35-like molecule 8,34097,1208,1.61 [1.34-1.93],4.3016311325488693e-07
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,CD300C,CMRF35-like molecule 6,40320,1400,1.48 [1.30-1.69],6.307966906716645e-09
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,CD300E,CMRF35-like molecule 2,40183,1396,1.35 [1.20-1.51],3.07711168776042e-07
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,CD302,CD302 antigen,39818,1378,1.72 [1.49-2.00],3.9469190386162453e-13
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,CD72,B-cell differentiation antigen CD72,34097,1208,1.36 [1.20-1.55],2.210413480956311e-06
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,CD74,HLA class II histocompatibility antigen gamma chain,40320,1400,1.56 [1.36-1.78],9.419286883464987e-11
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,CD80,T-lymphocyte activation antigen CD80,34859,1226,1.66 [1.42-1.93],7.024464971161934e-11
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,CD83,CD83 antigen,39894,1385,1.45 [1.27-1.67],8.462720087429816e-08
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,CD99L2,CD99 antigen-like protein 2,39978,1382,1.57 [1.29-1.92],9.054832609569926e-06
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,CDCP1,CUB domain-containing protein 1,39688,1382,1.40 [1.29-1.53],1.3331399691343451e-14
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,CDHR5,Cadherin-related family member 5,39947,1398,1.37 [1.20-1.56],1.9691938099453184e-06
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,CELA2A,Chymotrypsin-like elastase family member 2A,34852,1224,0.80 [0.73-0.87],4.532676280392793e-07
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,CFC1,Cryptic protein,39050,1356,1.28 [1.17-1.41],2.073439365344151e-07
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,CFH,Complement factor H,32854,1167,1.77 [1.38-2.27],5.592629614235446e-06
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,CGA,Glycoprotein hormones alpha chain,39978,1382,1.29 [1.21-1.38],4.1425298646854886e-14
