Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ACP5,Tartrate-resistant acid phosphatase type 5,48708,127,2.50 [1.74-3.61],9.07461616806157e-07
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ACTA2,"Actin, aortic smooth muscle",47618,128,1.79 [1.42-2.24],5.796395853590141e-07
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ACVRL1,Serine/threonine-protein kinase receptor R3,48050,124,4.75 [3.06-7.36],3.633841992091183e-12
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ADA2,Adenosine deaminase 2,48218,128,3.67 [2.80-4.82],4.5901003680572544e-21
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,40887,124,2.32 [1.82-2.96],9.109592680372664e-12
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,49086,127,0.26 [0.15-0.47],5.366875680131937e-06
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,48272,124,2.30 [1.60-3.29],5.719425450971938e-06
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,40887,124,2.22 [1.57-3.15],7.0285326505483405e-06
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ADGRG1,Adhesion G-protein coupled receptor G1,48272,124,1.44 [1.24-1.68],2.7799996832444235e-06
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ADM,Pro-adrenomedullin,48907,126,5.78 [3.27-10.22],1.6834193163244503e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,AGER,Advanced glycosylation end product-specific receptor,48383,127,0.29 [0.20-0.42],1.0853992179872212e-10
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,AGR2,Anterior gradient protein 2 homolog,46981,123,1.47 [1.28-1.69],8.256638991559413e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,AGRN,Agrin,48704,128,2.93 [2.16-3.97],3.955056970250877e-12
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ALCAM,CD166 antigen,49086,127,7.05 [3.57-13.95],1.985723361859828e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ALPP,"Alkaline phosphatase, placental type",48272,124,1.37 [1.20-1.56],3.819668686430762e-06
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ANG,Angiogenin,48375,128,2.63 [1.82-3.81],3.039605308069508e-07
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ANGPT2,Angiopoietin-2,48907,126,2.93 [2.10-4.10],2.994177715986084e-10
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ANGPTL1,Angiopoietin-related protein 1,47804,124,4.16 [2.52-6.88],2.6651235162761666e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ANGPTL2,Angiopoietin-related protein 2,48541,127,3.05 [2.12-4.37],1.5512950763680756e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ANXA10,Annexin A10,47371,124,1.44 [1.24-1.68],1.6961078600844677e-06
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,AREG,Amphiregulin,48272,124,3.74 [3.08-4.55],3.8403475474822546e-40
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ASGR1,Asialoglycoprotein receptor 1,48128,124,2.94 [1.97-4.37],1.080227459498419e-07
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ASGR2,Asialoglycoprotein receptor 2,42126,124,3.91 [2.29-6.69],5.989892467424687e-07
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,B2M,Beta-2-microglobulin,42160,124,1.98 [1.64-2.41],2.724379600823818e-12
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",40960,124,2.98 [1.88-4.71],3.0593134983317364e-06
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BAP18,Chromatin complexes subunit BAP18,41993,123,1.49 [1.27-1.75],8.13252775293948e-07
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BCAT1,"Branched-chain-amino-acid aminotransferase, cytosolic",42094,123,2.46 [1.69-3.57],2.610987352831555e-06
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BCL2L15,Bcl-2-like protein 15,40887,124,1.61 [1.32-1.97],3.0447564178808446e-06
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BMP4,Bone morphogenetic protein 4,48050,124,2.06 [1.58-2.69],7.422956032582933e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BMPER,BMP-binding endothelial regulator protein,41176,123,3.67 [2.33-5.78],2.0493319929722427e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BPIFB1,BPI fold-containing family B member 1,48376,125,3.33 [2.60-4.26],1.544545973992125e-21
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BPIFB2,BPI fold-containing family B member 2,42015,123,1.62 [1.31-2.00],8.453508484902972e-06
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BRK1,Protein BRICK1,47371,124,2.30 [1.72-3.08],2.5941451530531723e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BSG,Basigin,48942,126,4.67 [2.44-8.91],3.0392768954607656e-06
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BST2,Bone marrow stromal antigen 2,48921,129,1.64 [1.33-2.01],3.466920694748966e-06
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,C1QA,Complement C1q subcomponent subunit A,48779,126,4.36 [2.40-7.91],1.2475269551603448e-06
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,C7,Complement component C7,41138,124,4.39 [2.88-6.70],7.042501892615214e-12
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,C9,Complement component C9,42126,124,2.55 [1.83-3.56],3.4362993535609574e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CA6,Carbonic anhydrase 6,48348,127,0.50 [0.39-0.63],1.078762829254803e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CAPG,Macrophage-capping protein,48133,125,2.19 [1.79-2.68],4.2946081167336016e-14
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CCL11,Eotaxin,49021,126,2.87 [1.91-4.31],4.027282379556334e-07
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CCL15,C-C motif chemokine 15,49086,127,2.16 [1.60-2.90],3.484087573785523e-07
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CCL17,C-C motif chemokine 17,48384,128,1.49 [1.27-1.76],1.3500747443704972e-06
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CCL18,C-C motif chemokine 18,47831,127,1.71 [1.52-1.92],1.0931668004224716e-18
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CCL19,C-C motif chemokine 19,48921,129,1.25 [1.14-1.36],4.301201217865394e-07
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CCL20,C-C motif chemokine 20,49021,126,1.47 [1.30-1.65],2.474047407798521e-10
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CCL21,C-C motif chemokine 21,48704,128,1.92 [1.56-2.36],4.869477736989829e-10
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CCL28,C-C motif chemokine 28,48268,123,1.70 [1.37-2.12],1.912790324924664e-06
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CCL3,C-C motif chemokine 3,48430,125,1.43 [1.26-1.62],2.182451488783064e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CCL7,C-C motif chemokine 7,48430,125,1.96 [1.70-2.26],1.3116738572292871e-20
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CCN4,CCN family member 4,48907,126,2.25 [1.63-3.12],9.025165917149792e-07
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD14,Monocyte differentiation antigen CD14,47513,124,2.67 [1.92-3.71],4.791668978814407e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD163,Scavenger receptor cysteine-rich type 1 protein M130,48691,128,2.14 [1.55-2.94],3.4896259606832195e-06
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD1C,T-cell surface glycoprotein CD1c,48642,123,0.22 [0.13-0.35],2.2466860918605942e-10
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD27,CD27 antigen,48642,123,2.51 [1.87-3.36],7.189841001617952e-10
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD274,Programmed cell death 1 ligand 1,48128,124,3.02 [2.26-4.03],6.015521715669683e-14
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD28,T-cell-specific surface glycoprotein CD28,47376,121,2.04 [1.53-2.71],8.874639808324108e-07
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD300A,CMRF35-like molecule 8,41176,123,4.07 [2.56-6.48],3.040849023896037e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD300C,CMRF35-like molecule 6,48921,129,2.56 [1.74-3.75],1.7052171141017448e-06
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD300E,CMRF35-like molecule 2,48747,126,3.18 [2.40-4.21],6.908508572687202e-16
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD300LF,CMRF35-like molecule 1,48907,126,2.18 [1.65-2.88],4.690624081488624e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD302,CD302 antigen,48272,124,2.76 [1.87-4.07],3.298799123156262e-07
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,48272,124,2.98 [1.96-4.53],3.067275818178206e-07
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD4,T-cell surface glycoprotein CD4,48350,124,2.23 [1.68-2.95],2.8519245656407316e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD74,HLA class II histocompatibility antigen gamma chain,48921,129,3.80 [2.68-5.38],6.61199800959409e-14
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD80,T-lymphocyte activation antigen CD80,42094,123,5.78 [4.20-7.97],8.1319122209044e-27
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD83,CD83 antigen,48430,125,4.36 [3.15-6.02],5.79331517654434e-19
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CDCP1,CUB domain-containing protein 1,48128,124,3.40 [2.78-4.17],2.4627884217271147e-32
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CDH3,Cadherin-3,48921,129,2.65 [1.89-3.73],1.9665448370993173e-08
