Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Dental caries,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,42052,192,1.68 [1.36-2.09],2.433426094821368e-06
Chapter XI Diseases of the digestive system,Dental caries,ASGR1,Asialoglycoprotein receptor 1,49411,213,2.26 [1.59-3.22],6.046979389961962e-06
Chapter XI Diseases of the digestive system,Dental caries,ATRAID,All-trans retinoic acid-induced differentiation factor,43118,194,1.79 [1.43-2.24],2.9231456348904213e-07
Chapter XI Diseases of the digestive system,Dental caries,B2M,Beta-2-microglobulin,43369,195,1.64 [1.33-2.01],2.6881888258540963e-06
Chapter XI Diseases of the digestive system,Dental caries,CD300E,CMRF35-like molecule 2,50056,218,1.94 [1.50-2.51],4.49193554685983e-07
Chapter XI Diseases of the digestive system,Dental caries,CD59,CD59 glycoprotein,47997,212,2.72 [1.85-4.00],3.847798801052002e-07
Chapter XI Diseases of the digestive system,Dental caries,CFD,Complement factor D,43369,195,2.93 [1.92-4.46],5.985202442284138e-07
Chapter XI Diseases of the digestive system,Dental caries,COL6A3,Collagen alpha-3(VI) chain,50405,219,2.05 [1.55-2.73],6.183947467808294e-07
Chapter XI Diseases of the digestive system,Dental caries,CSF1,Macrophage colony-stimulating factor 1,50000,216,2.70 [1.83-3.98],5.661393841324209e-07
Chapter XI Diseases of the digestive system,Dental caries,FABP3,"Fatty acid-binding protein, heart",43309,194,1.66 [1.35-2.04],2.1374823105133594e-06
Chapter XI Diseases of the digestive system,Dental caries,FABP4,"Fatty acid-binding protein, adipocyte",50405,219,1.83 [1.50-2.24],3.690341869979212e-09
Chapter XI Diseases of the digestive system,Dental caries,HJV,Hemojuvelin,43221,192,1.63 [1.32-2.02],5.867670835030887e-06
Chapter XI Diseases of the digestive system,Dental caries,IGFBP4,Insulin-like growth factor-binding protein 4,49174,219,1.72 [1.38-2.15],1.773468280028387e-06
Chapter XI Diseases of the digestive system,Dental caries,IGFBP7,Insulin-like growth factor-binding protein 7,50405,219,1.99 [1.51-2.63],1.3281946784758724e-06
Chapter XI Diseases of the digestive system,Dental caries,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,49754,213,1.86 [1.52-2.27],1.787743795587143e-09
Chapter XI Diseases of the digestive system,Dental caries,LGALS9,Galectin-9,49758,213,2.48 [1.78-3.46],8.631326499904368e-08
Chapter XI Diseases of the digestive system,Dental caries,NT5C1A,Cytosolic 5'-nucleotidase 1A,43198,193,1.92 [1.45-2.54],4.493963380547315e-06
Chapter XI Diseases of the digestive system,Dental caries,PALM,Paralemmin-1,42879,191,2.31 [1.66-3.23],8.003940674863178e-07
Chapter XI Diseases of the digestive system,Dental caries,PCSK9,Proprotein convertase subtilisin/kexin type 9,50405,219,1.97 [1.48-2.62],3.2903624662726835e-06
Chapter XI Diseases of the digestive system,Dental caries,PHLDB1,Pleckstrin homology-like domain family B member 1,43118,194,1.71 [1.36-2.15],4.113941262260594e-06
Chapter XI Diseases of the digestive system,Dental caries,PRAP1,Proline-rich acidic protein 1,43312,193,2.24 [1.58-3.18],6.147012200505787e-06
Chapter XI Diseases of the digestive system,Dental caries,RNASE1,Ribonuclease pancreatic,43340,195,2.82 [2.03-3.90],4.690667928808793e-10
Chapter XI Diseases of the digestive system,Dental caries,RNASE4,Ribonuclease 4,41902,186,2.40 [1.66-3.46],2.8011101783268963e-06
Chapter XI Diseases of the digestive system,Dental caries,SERPINF1,Pigment epithelium-derived factor,42717,193,3.36 [2.19-5.16],3.266437965501063e-08
Chapter XI Diseases of the digestive system,Dental caries,SHISA5,Protein shisa-5,43312,193,2.26 [1.61-3.18],2.609981523909003e-06
Chapter XI Diseases of the digestive system,Dental caries,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,49803,219,2.31 [1.65-3.22],8.612583063656086e-07
Chapter XI Diseases of the digestive system,Dental caries,TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,50322,219,2.28 [1.64-3.16],9.025867589230902e-07
Chapter XI Diseases of the digestive system,Dental caries,VSIG4,V-set and immunoglobulin domain-containing protein 4,49739,219,1.96 [1.52-2.53],2.2190183380697522e-07
Chapter XI Diseases of the digestive system,Dental caries,YAP1,Transcriptional coactivator YAP1,43198,193,2.83 [2.00-4.00],3.663597065592079e-09
