Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ACVRL1,Serine/threonine-protein kinase receptor R3,47128,104,4.32 [2.53-7.38],8.59040772658121e-08
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ADA2,Adenosine deaminase 2,47301,103,2.70 [1.92-3.79],9.796489636931556e-09
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,40172,79,1.83 [1.40-2.40],9.776294973722967e-06
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,AGR2,Anterior gradient protein 2 homolog,46101,100,1.64 [1.42-1.90],3.651668369746014e-11
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,AGRN,Agrin,47771,104,2.62 [1.81-3.81],3.873263152534754e-07
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ALCAM,CD166 antigen,48161,103,5.72 [2.65-12.37],9.243654183913952e-06
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,AMBP,Protein AMBP,47912,103,6.37 [3.03-13.38],9.959425179447914e-07
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ANG,Angiogenin,47451,103,2.59 [1.76-3.82],1.6363170077993427e-06
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ANGPTL4,Angiopoietin-related protein 4,47694,103,2.50 [1.73-3.62],1.2814194162248267e-06
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ANPEP,Aminopeptidase N,47681,103,3.23 [1.99-5.25],2.0893472319398216e-06
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,AREG,Amphiregulin,47366,103,2.55 [2.00-3.24],2.192873633444136e-14
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ASGR1,Asialoglycoprotein receptor 1,47211,104,3.44 [2.21-5.35],4.096646742536971e-08
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,B4GALT1,"Beta-1,4-galactosyltransferase 1",47771,104,3.40 [1.99-5.82],8.02671424882224e-06
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,BST2,Bone marrow stromal antigen 2,47998,104,2.14 [1.78-2.58],5.145831388173567e-16
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,BTN2A1,Butyrophilin subfamily 2 member A1,47771,104,3.84 [2.32-6.35],1.7766494914481682e-07
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,C1QA,Complement C1q subcomponent subunit A,47858,105,5.77 [3.27-10.21],1.6518462226870004e-09
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,C7,Complement component C7,40413,80,3.72 [2.09-6.61],7.84575728558938e-06
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CA12,Carbonic anhydrase 12,47366,103,2.37 [1.63-3.44],6.2025474596374285e-06
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CCL14,C-C motif chemokine 14,47451,103,1.96 [1.47-2.62],5.103364257953809e-06
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CCN3,CCN family member 3,48081,103,2.59 [1.79-3.74],4.293648107304804e-07
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CD27,CD27 antigen,47713,102,2.75 [2.01-3.76],2.61895720620437e-10
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CD276,CD276 antigen,47537,102,4.03 [2.59-6.28],6.390381573371696e-10
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CD300C,CMRF35-like molecule 6,47998,104,3.31 [2.16-5.05],3.2219702181417455e-08
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CD300E,CMRF35-like molecule 2,47829,103,2.59 [1.84-3.64],4.3279157322051926e-08
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CD59,CD59 glycoprotein,45838,101,3.49 [2.18-5.57],1.8308781530767698e-07
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CD79B,B-cell antigen receptor complex-associated protein beta chain,48096,105,2.07 [1.55-2.77],8.545101775860235e-07
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,47644,102,6.28 [3.03-13.00],7.634037964143416e-07
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CHGA,Chromogranin-A,41371,85,1.52 [1.29-1.81],1.1609335259078966e-06
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CHRDL1,Chordin-like protein 1,47694,103,3.69 [2.26-6.04],1.885354980334889e-07
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CKAP4,Cytoskeleton-associated protein 4,47868,105,3.93 [2.72-5.69],3.697043816217743e-13
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CLEC14A,C-type lectin domain family 14 member A,47581,101,2.98 [1.85-4.81],7.76646300712706e-06
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CLEC5A,C-type lectin domain family 5 member A,47409,101,3.39 [2.10-5.47],5.735409650032813e-07
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CLEC6A,C-type lectin domain family 6 member A,46481,100,2.16 [1.59-2.93],9.53492535438712e-07
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,COL18A1,Collagen alpha-1(XVIII) chain,47783,103,6.58 [3.41-12.69],1.9636320555643043e-08
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,COL6A3,Collagen alpha-3(VI) chain,48161,103,3.27 [2.30-4.64],3.520742559549183e-11
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,COLEC12,Collectin-12,47537,102,3.95 [2.27-6.86],1.1192513551228184e-06
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CSF1,Macrophage colony-stimulating factor 1,47771,104,6.31 [3.89-10.23],8.327190901726502e-14
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CST3,Cystatin-C,47677,103,3.89 [2.48-6.09],2.9127290912417354e-09
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CTSO,Cathepsin O,48096,105,3.70 [2.37-5.79],9.502178525137084e-09
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CXADR,Coxsackievirus and adenovirus receptor,47508,103,2.38 [1.84-3.08],3.266329403327219e-11
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CXCL13,C-X-C motif chemokine 13,47998,104,1.44 [1.23-1.70],9.785090428689226e-06
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,DEFA1_DEFA1B,Neutrophil defensin 1,46598,98,1.83 [1.49-2.25],1.0540781094526216e-08
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,DLL1,Delta-like protein 1,47713,102,4.56 [2.87-7.26],1.353425543416347e-10
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,DSC2,Desmocollin-2,47049,99,2.58 [1.78-3.74],5.310768772645885e-07
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,EBI3_IL27,Interleukin-27,47906,103,2.91 [1.94-4.37],2.335753260739921e-07
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,EDA2R,Tumor necrosis factor receptor superfamily member 27,47980,103,2.72 [1.95-3.81],5.161761301256083e-09
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,47679,103,4.09 [2.58-6.47],1.748081969401178e-09
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,EFNA1,Ephrin-A1,47504,101,4.32 [2.74-6.80],2.622878037025949e-10
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,EFNA4,Ephrin-A4,47128,104,3.29 [2.31-4.70],4.52950291348962e-11
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,EPHA2,Ephrin type-A receptor 2,45850,97,2.84 [1.99-4.06],7.968903089893106e-09
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,EPHB4,Ephrin type-B receptor 4,48161,103,3.87 [2.37-6.32],5.850569832718848e-08
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,FABP1,"Fatty acid-binding protein, liver",47537,102,1.52 [1.30-1.79],2.455554871398735e-07
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,FGFR2,Fibroblast growth factor receptor 2,47713,102,4.73 [2.48-9.01],2.4098845453729344e-06
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,FOLR1,Folate receptor alpha,47496,101,3.91 [2.55-6.00],4.2317088318746205e-10
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,FSTL3,Follistatin-related protein 3,47462,102,3.49 [2.32-5.25],2.1030723155915284e-09
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,GAST,Gastrin,41279,83,1.37 [1.21-1.55],5.104656901290249e-07
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,GDF15,Growth/differentiation factor 15,48161,103,2.24 [1.87-2.68],2.8949109255179373e-18
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,GFRA1,GDNF family receptor alpha-1,47906,103,5.82 [3.64-9.32],2.0493534403631306e-13
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,GPRC5C,G-protein coupled receptor family C group 5 member C,41180,80,1.69 [1.36-2.09],2.0194063380372347e-06
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,HAVCR2,Hepatitis A virus cellular receptor 2,47581,101,2.97 [1.99-4.42],8.960915130774517e-08
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,HGF,Hepatocyte growth factor,48096,105,3.29 [2.31-4.68],3.598951183755395e-11
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,47217,103,3.19 [2.02-5.05],7.377173740742577e-07
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,40202,79,2.65 [1.77-3.97],2.2652731130096222e-06
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,IFNGR1,Interferon gamma receptor 1,47771,104,3.74 [2.11-6.64],6.825011166755096e-06
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,IGFBP4,Insulin-like growth factor-binding protein 4,46972,99,2.60 [2.00-3.37],7.996488325867849e-13
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,IGFBP6,Insulin-like growth factor-binding protein 6,47373,103,2.89 [1.94-4.29],1.5138752246394717e-07
