Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,AGR3,Anterior gradient protein 3,43372,124,1.66 [1.36-2.04],8.891903046975716e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,ASGR1,Asialoglycoprotein receptor 1,44153,124,3.21 [2.12-4.84],3.0046755274302656e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,BST2,Bone marrow stromal antigen 2,44880,126,1.61 [1.31-1.98],5.161090138235364e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CHGA,Chromogranin-A,38724,112,1.53 [1.32-1.77],1.093638355207754e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",44624,129,2.90 [1.97-4.28],7.877445088922676e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,FETUB,Fetuin-B,44579,128,3.34 [2.03-5.48],1.8914799354780565e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,GAST,Gastrin,38651,114,1.33 [1.19-1.48],2.0579017186911097e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,NCS1,Neuronal calcium sensor 1,44868,129,3.19 [1.91-5.32],8.694692436189497e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,PRAME,Melanoma antigen preferentially expressed in tumors,37343,113,2.54 [1.74-3.73],1.6391503121040526e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,RBFOX3,RNA binding protein fox-1 homolog 3,38664,114,1.93 [1.47-2.53],2.410279523529747e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,44153,124,2.22 [1.58-3.11],3.814759735705504e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,VSIG10,V-set and immunoglobulin domain-containing protein 10,38549,113,1.96 [1.52-2.53],1.865591954777175e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,VSIG2,V-set and immunoglobulin domain-containing protein 2,38549,113,1.87 [1.48-2.35],1.0071700880926388e-07
