Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of muscles,B2M,Beta-2-microglobulin,16932,154,1.81 [1.52-2.15],1.3969038078112339e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of muscles,DTNB,Dystrobrevin beta,16791,152,2.38 [1.81-3.15],8.457350705597906e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of muscles,EDA2R,Tumor necrosis factor receptor superfamily member 27,19575,186,2.48 [1.90-3.25],3.958481815781567e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of muscles,FABP3,"Fatty acid-binding protein, heart",16919,152,2.23 [1.78-2.80],2.295158565956349e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of muscles,GDF15,Growth/differentiation factor 15,19657,184,2.01 [1.61-2.50],7.348077208995072e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of muscles,HSPB6,Heat shock protein beta-6,19575,186,2.81 [2.13-3.71],3.16790578901026e-13
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of muscles,MYLPF,"Myosin regulatory light chain 2, skeletal muscle isoform",16466,150,1.83 [1.53-2.19],2.8537906088859143e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of muscles,NOS1,"Nitric oxide synthase, brain",18974,177,1.89 [1.57-2.28],2.6218240554273003e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of muscles,RBFOX3,RNA binding protein fox-1 homolog 3,16876,151,2.17 [1.78-2.65],1.8887908474351384e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of muscles,SHISA5,Protein shisa-5,16928,153,2.44 [1.84-3.24],6.675643092026492e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of muscles,WFDC2,WAP four-disulfide core domain protein 2,18467,171,2.19 [1.71-2.79],4.2850341994709374e-10
