Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ANXA10,Annexin A10,16395,750,1.32 [1.23-1.40],1.9597027826565543e-16
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ASGR1,Asialoglycoprotein receptor 1,16626,766,1.94 [1.60-2.37],3.765845489134922e-11
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,C1QA,Complement C1q subcomponent subunit A,16843,775,2.64 [2.01-3.46],2.8030163423283888e-12
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CA9,Carbonic anhydrase 9,16913,775,1.58 [1.41-1.79],3.65843354136076e-14
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CBLIF,Cobalamin binding intrinsic factor,16726,771,1.33 [1.22-1.45],5.156573136260469e-11
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CCL20,C-C motif chemokine 20,16928,779,1.21 [1.14-1.28],6.284051854969074e-10
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CD74,HLA class II histocompatibility antigen gamma chain,16903,777,1.76 [1.48-2.10],2.1923791539047824e-10
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CHGA,Chromogranin-A,14678,663,1.86 [1.76-1.97],2.1473286048770904e-100
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CSF1,Macrophage colony-stimulating factor 1,16835,772,2.10 [1.67-2.62],1.2500058565237698e-10
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CTSL,Cathepsin L1,16763,774,2.35 [1.84-3.01],1.2131556247010147e-11
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CXCL9,C-X-C motif chemokine 9,16835,772,1.33 [1.22-1.45],3.773569393264008e-11
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,EPHA2,Ephrin type-A receptor 2,16176,729,1.76 [1.48-2.10],1.8929577016482063e-10
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,FGF23,Fibroblast growth factor 23,16890,774,1.40 [1.26-1.55],1.5553170762455227e-10
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,FSTL3,Follistatin-related protein 3,16720,766,1.94 [1.62-2.33],1.2804658674331001e-12
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,GAST,Gastrin,14653,666,1.43 [1.37-1.49],1.3484256043228916e-64
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,GDF15,Growth/differentiation factor 15,16976,783,1.87 [1.66-2.11],1.7677473491756813e-24
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,HAVCR2,Hepatitis A virus cellular receptor 2,16794,776,1.77 [1.50-2.10],3.337617916963925e-11
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,IGFBP4,Insulin-like growth factor-binding protein 4,16572,766,1.50 [1.32-1.70],2.650146881251673e-10
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,16758,768,1.59 [1.38-1.83],2.1272149066182383e-10
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,LGALS9,Galectin-9,16751,767,1.95 [1.61-2.37],1.4026647690691746e-11
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,LILRB4,Leukocyte immunoglobulin-like receptor subfamily B member 4,16460,757,1.58 [1.38-1.81],1.0010059253023424e-10
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,LIPF,Gastric triacylglycerol lipase,14323,653,1.47 [1.31-1.64],1.0582656747505e-11
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,NPC2,NPC intracellular cholesterol transporter 2,14425,648,1.83 [1.54-2.18],7.340219215354259e-12
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,PGA4,Pepsin A-4,14686,668,1.96 [1.78-2.16],1.1274648766660345e-42
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,PIGR,Polymeric immunoglobulin receptor,16564,762,1.75 [1.47-2.09],3.7809882430269647e-10
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,PLA2G15,Phospholipase A2 group XV,16850,775,2.20 [1.74-2.77],2.5299117451110902e-11
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,PLAUR,Urokinase plasminogen activator surface receptor,16642,763,2.01 [1.61-2.50],7.27393942658183e-10
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,PTPRN2,Receptor-type tyrosine-protein phosphatase N2,16573,763,1.82 [1.51-2.19],2.386986888410232e-10
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,SCT,Secretin,14271,636,0.47 [0.40-0.56],4.924593050264966e-18
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,SMPD1,Sphingomyelin phosphodiesterase,16813,772,1.49 [1.32-1.69],3.4787452163478505e-10
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,SPINK1,Serine protease inhibitor Kazal-type 1,16794,776,1.55 [1.36-1.77],6.071495822090773e-11
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,TFF2,Trefoil factor 2,16806,770,1.63 [1.48-1.80],3.1215103740705503e-22
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,TFF3,Trefoil factor 3,16792,773,1.45 [1.29-1.63],1.9497917707406755e-10
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,TGFBR2,TGF-beta receptor type-2,16850,775,1.70 [1.44-2.01],3.5628823586280337e-10
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,TNF,Tumor necrosis factor,16452,753,1.49 [1.32-1.69],3.1065427826273475e-10
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,16626,766,1.35 [1.24-1.47],4.309748268807996e-12
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,16794,776,1.81 [1.50-2.19],8.17755063472863e-10
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,16794,776,1.52 [1.35-1.72],1.680850709480587e-11
