Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",42918,2267,1.14 [1.06-1.23],0.0005537774445061
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,42070,5791,1.12 [1.07-1.18],8.022849668462516e-07
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),42260,5258,1.12 [1.07-1.18],4.829739668841569e-06
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,39991,1559,1.18 [1.08-1.29],0.0002525358570509
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,38597,1749,1.17 [1.08-1.27],0.0002049508295005
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,30465,3246,1.12 [1.05-1.19],0.0004483941880947
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,38233,635,1.28 [1.12-1.47],0.0002630129031835
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,42166,1515,1.16 [1.06-1.27],0.0009684633001145
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,43401,1722,1.18 [1.08-1.28],0.0001817030890226
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,42295,4786,1.14 [1.08-1.20],5.860550032025886e-07
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,41194,79,1.80 [1.28-2.52],0.0006417604829566
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,42811,2462,1.14 [1.06-1.22],0.0003699193581639
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,42809,2460,1.14 [1.06-1.22],0.0004066512755532
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,43067,1952,1.28 [1.18-1.38],4.4521665733185816e-10
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",43204,379,0.68 [0.56-0.83],0.0001917714160964
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,40679,213,1.59 [1.30-1.95],8.483362717015494e-06
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of calcium metabolism,33803,460,1.33 [1.14-1.56],0.0002814992816202
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,39251,5908,1.11 [1.06-1.16],8.239305808934084e-06
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of mineral metabolism,34264,921,1.24 [1.10-1.38],0.0002321440695288
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,41694,8351,1.12 [1.08-1.17],5.119277136964361e-09
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",35937,2594,1.15 [1.07-1.23],8.604714776544568e-05
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,42553,3118,1.12 [1.05-1.19],0.0003481590639467
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,34590,1247,1.20 [1.09-1.32],0.0003141348631388
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,Chapter IX Diseases of the circulatory system,Cardiac arrest,24211,312,1.38 [1.14-1.68],0.0008763582250134
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,38172,12817,1.09 [1.06-1.13],4.345007109196187e-08
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,Chapter IX Diseases of the circulatory system,"Heart failure, strict",43248,1813,1.15 [1.06-1.25],0.0007497156586645
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,Chapter IX Diseases of the circulatory system,Hypertension,39704,10966,1.10 [1.06-1.13],1.76321347393732e-07
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,Chapter IX Diseases of the circulatory system,"Hypertension, essential",39719,10981,1.09 [1.06-1.13],2.589577559195076e-07
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",41654,3740,1.10 [1.04-1.17],0.0009300068741553
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",39102,1188,1.20 [1.08-1.33],0.0004512246655498
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",43396,601,1.28 [1.12-1.47],0.0003825702973545
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,Chapter V Mental and behavioural disorders,"Mental and behavioural disorders due to alcohol, excluding acute intoxication",43322,703,1.25 [1.10-1.43],0.0005398282982279
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",32245,2997,1.14 [1.07-1.22],8.509164639783222e-05
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",32651,2951,1.14 [1.06-1.21],0.0001256424065243
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,Chapter X Diseases of the respiratory system,Bronchiectasis,37746,594,1.49 [1.30-1.70],6.886412113959898e-09
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,41870,4718,1.16 [1.10-1.22],2.456907541003268e-08
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,Chapter X Diseases of the respiratory system,"COPD, hospital admissions 1, only main diagnosis",43260,1992,1.17 [1.08-1.26],0.0001114890547533
GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,40070,8793,1.13 [1.09-1.18],1.4663283026425092e-10
